userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label
Pengguna Google,5,2024-10-28 17:42:21,Terbaik,terbaik,terbaik,['terbaik'],baik,positif
Pengguna Google,5,2024-10-28 17:13:05,Oke sih tapi potongane gede,oke sih tapi potongane gede,oke sih potongane gede,"['oke', 'sih', 'potongane', 'gede']",oke sih potongane gede,positif
Pengguna Google,5,2024-10-28 13:19:48,Sangat membantu dalam berniaga,sangat membantu dalam berniaga,membantu berniaga,"['membantu', 'berniaga']",bantu niaga,positif
Pengguna Google,5,2024-10-28 12:41:00,"Kangen Tokopedia Seller yang dulu, tiap ngiklan pasti produk banyak yang beli, kalau sekarang ga tau kenapa sudah ngiklan tapi tetap sepi ga ngaruh tolong diperbaiki supaya sama sama untung dong min, hiks 🥲 Tolong template chat nya ditambah lagi dong maksimalnya jadi 10 atau lebih, lalu untuk cicilan modal tokonya lebih baik seperti dulu lagi jadi limit pencairan nya naik setiap cicilan lunas & tambahkan juga pilihan tenor cicil hingga 24 bulan, terimakasih",kangen tokopedia seller yang dulu tiap ngiklan pasti produk banyak yang beli kalau sekarang ga tau kenapa sudah ngiklan tapi tetap sepi ga ngaruh tolong diperbaiki supaya sama sama untung dong min hiks  tolong template chat nya ditambah lagi dong maksimalnya jadi 10 atau lebih lalu untuk cicilan modal tokonya lebih baik seperti dulu lagi jadi limit pencairan nya naik setiap cicilan lunas  tambahkan juga pilihan tenor cicil hingga 24 bulan terimakasih,kangen tokopedia seller ngiklan produk beli ga tau ngiklan sepi ga ngaruh tolong diperbaiki untung min hiks tolong template chat nya ditambah maksimalnya 10 cicilan modal tokonya limit pencairan nya cicilan lunas tambahkan pilihan tenor cicil 24 terimakasih,"['kangen', 'tokopedia', 'seller', 'ngiklan', 'produk', 'beli', 'ga', 'tau', 'ngiklan', 'sepi', 'ga', 'ngaruh', 'tolong', 'diperbaiki', 'untung', 'min', 'hiks', 'tolong', 'template', 'chat', 'nya', 'ditambah', 'maksimalnya', '10', 'cicilan', 'modal', 'tokonya', 'limit', 'pencairan', 'nya', 'cicilan', 'lunas', 'tambahkan', 'pilihan', 'tenor', 'cicil', '24', 'terimakasih']",kangen tokopedia seller ngiklan produk beli ga tau ngiklan sepi ga ngaruh tolong baik untung min hiks tolong template chat nya tambah maksimal 10 cicil modal toko limit cair nya cicil lunas tambah pilih tenor cicil 24 terimakasih,positif
Pengguna Google,5,2024-10-28 11:48:02,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-10-28 10:09:56,Bagus,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,5,2024-10-28 09:05:30,Oke,oke,oke,['oke'],oke,positif
Pengguna Google,5,2024-10-28 08:12:00,Mantap terus tingkatkan promo2 menarik y & sukses tersu,mantap terus tingkatkan promo2 menarik y  sukses tersu,mantap tingkatkan promo2 menarik y sukses tersu,"['mantap', 'tingkatkan', 'promo2', 'menarik', 'y', 'sukses', 'tersu']",mantap tingkat promo2 tarik y sukses tersu,positif
Pengguna Google,5,2024-10-28 01:25:16,good,good,good,['good'],good,positif
Pengguna Google,5,2024-10-28 00:44:37,krren,krren,krren,['krren'],krren,positif
Pengguna Google,5,2024-10-27 21:22:38,Nyaman dan membantu Menjual kan produk,nyaman dan membantu menjual kan produk,nyaman membantu menjual produk,"['nyaman', 'membantu', 'menjual', 'produk']",nyaman bantu jual produk,positif
Pengguna Google,5,2024-10-27 20:06:29,Makasih ya,makasih ya,makasih ya,"['makasih', 'ya']",makasih ya,positif
Pengguna Google,2,2024-10-27 19:43:16,"Aplikasi makin ribet, bagian varian sulit sekali untuk diterapkan, tolong dong buat aplikasi itu yang simpel agar memudahkan user. Saya sudah lama tidak berjualan disini, dan ingin mulai lagi malah ribet ya 🤣",aplikasi makin ribet bagian varian sulit sekali untuk diterapkan tolong dong buat aplikasi itu yang simpel agar memudahkan user saya sudah lama tidak berjualan disini dan ingin mulai lagi malah ribet ya ,aplikasi ribet varian sulit diterapkan tolong aplikasi simpel memudahkan user berjualan ribet ya,"['aplikasi', 'ribet', 'varian', 'sulit', 'diterapkan', 'tolong', 'aplikasi', 'simpel', 'memudahkan', 'user', 'berjualan', 'ribet', 'ya']",aplikasi ribet varian sulit terap tolong aplikasi simpel mudah user jual ribet ya,negatif
Pengguna Google,5,2024-10-27 19:38:42,Okokok,okokok,okokok,['okokok'],okokok,positif
Pengguna Google,5,2024-10-27 19:13:16,Sangat membantu,sangat membantu,membantu,['membantu'],bantu,positif
Pengguna Google,5,2024-10-27 17:08:36,Thanks atas waktu dan kesempatan untuk kami ber jualan,thanks atas waktu dan kesempatan untuk kami ber jualan,thanks kesempatan ber jualan,"['thanks', 'kesempatan', 'ber', 'jualan']",thanks sempat ber jual,positif
Pengguna Google,5,2024-10-27 16:45:51,Seler bagus dan barang sesuai pesanan,seler bagus dan barang sesuai pesanan,seler bagus barang sesuai pesanan,"['seler', 'bagus', 'barang', 'sesuai', 'pesanan']",seler bagus barang sesuai pesan,positif
Pengguna Google,1,2024-10-27 16:31:12,Semakin kesini semakin parah & merugikan. Dimana kita sebagai penjual yg bner2 berjualan & tdk menipu. Malah memihak pembeli yg se enaknya sendiri pengajuan refund tanpa ada bukti unboxing dsb. Saya log out saja,semakin kesini semakin parah  merugikan dimana kita sebagai penjual yg bner2 berjualan  tdk menipu malah memihak pembeli yg se enaknya sendiri pengajuan refund tanpa ada bukti unboxing dsb saya log out saja,kesini parah merugikan dimana penjual yg bner2 berjualan tdk menipu pembeli yg enaknya pengajuan refund bukti unboxing dsb log out,"['kesini', 'parah', 'merugikan', 'dimana', 'penjual', 'yg', 'bner2', 'berjualan', 'tdk', 'menipu', 'pembeli', 'yg', 'enaknya', 'pengajuan', 'refund', 'bukti', 'unboxing', 'dsb', 'log', 'out']",kesini parah rugi mana jual yg bner2 jual tdk tipu beli yg enak aju refund bukti unboxing dsb log out,negatif
Pengguna Google,5,2024-10-27 16:18:05,Aplikasi seller yang baik,aplikasi seller yang baik,aplikasi seller,"['aplikasi', 'seller']",aplikasi seller,positif
Pengguna Google,5,2024-10-27 16:11:00,Terima kasih atas semua kemudahannya.,terima kasih atas semua kemudahannya,terima kasih kemudahannya,"['terima', 'kasih', 'kemudahannya']",terima kasih mudah,positif
Pengguna Google,1,2024-10-27 15:52:32,"Mengecewakan segala kendala yg terjadi penanganan lama sekali masa hampir sebulan proses klaim selesai cuma sebatas sampai info dana refund akan dikembalikan Sampai saya tulis ulasan disini masalah belum selesai uang saya belum kembali ,info nya cuma suruh menunggu Apalagi tokopediacare nya pertanyaan apa jawabannya apa ga pernah nyambung",mengecewakan segala kendala yg terjadi penanganan lama sekali masa hampir sebulan proses klaim selesai cuma sebatas sampai info dana refund akan dikembalikan sampai saya tulis ulasan disini masalah belum selesai uang saya belum kembali info nya cuma suruh menunggu apalagi tokopediacare nya pertanyaan apa jawabannya apa ga pernah nyambung,mengecewakan kendala yg penanganan sebulan proses klaim selesai sebatas info dana refund dikembalikan tulis ulasan selesai uang info nya suruh menunggu tokopediacare nya jawabannya ga nyambung,"['mengecewakan', 'kendala', 'yg', 'penanganan', 'sebulan', 'proses', 'klaim', 'selesai', 'sebatas', 'info', 'dana', 'refund', 'dikembalikan', 'tulis', 'ulasan', 'selesai', 'uang', 'info', 'nya', 'suruh', 'menunggu', 'tokopediacare', 'nya', 'jawabannya', 'ga', 'nyambung']",kecewa kendala yg tangan bulan proses klaim selesai batas info dana refund kembali tulis ulas selesai uang info nya suruh tunggu tokopediacare nya jawab ga nyambung,negatif
Pengguna Google,5,2024-10-27 13:54:15,Mudah dimengerti dan mudah pengoperasian tokonya,mudah dimengerti dan mudah pengoperasian tokonya,mudah dimengerti mudah pengoperasian tokonya,"['mudah', 'dimengerti', 'mudah', 'pengoperasian', 'tokonya']",mudah erti mudah operasi toko,positif
Pengguna Google,5,2024-10-27 12:19:09,Mudah mudahan sangat membantu peningkatan ekonomi saya dan bangsa pada umumnya aamiin,mudah mudahan sangat membantu peningkatan ekonomi saya dan bangsa pada umumnya aamiin,mudah mudahan membantu peningkatan ekonomi bangsa aamiin,"['mudah', 'mudahan', 'membantu', 'peningkatan', 'ekonomi', 'bangsa', 'aamiin']",mudah mudah bantu tingkat ekonomi bangsa aamiin,positif
Pengguna Google,5,2024-10-27 11:18:51,Sayang di saat penjualan makin sepi dan perang harga. biaya layanan makin tinggi dan iklan topads makin tidak efektip. Banyak fitur baru yang tidak berguna /tidak efektip terbukti dari banyak fitur baru yang di nonaktipkan. Fitur2 lama mallah di hilangkan. Seperti harga grosir. Mohon tokopedia bisa memahami situasi penjualan saat ini. Jangan asal menaikan biaya layanan.,sayang di saat penjualan makin sepi dan perang harga biaya layanan makin tinggi dan iklan topads makin tidak efektip banyak fitur baru yang tidak berguna tidak efektip terbukti dari banyak fitur baru yang di nonaktipkan fitur2 lama mallah di hilangkan seperti harga grosir mohon tokopedia bisa memahami situasi penjualan saat ini jangan asal menaikan biaya layanan,sayang penjualan sepi perang harga biaya layanan iklan topads efektip fitur berguna efektip terbukti fitur nonaktipkan fitur2 mallah hilangkan harga grosir mohon tokopedia memahami situasi penjualan menaikan biaya layanan,"['sayang', 'penjualan', 'sepi', 'perang', 'harga', 'biaya', 'layanan', 'iklan', 'topads', 'efektip', 'fitur', 'berguna', 'efektip', 'terbukti', 'fitur', 'nonaktipkan', 'fitur2', 'mallah', 'hilangkan', 'harga', 'grosir', 'mohon', 'tokopedia', 'memahami', 'situasi', 'penjualan', 'menaikan', 'biaya', 'layanan']",sayang jual sepi perang harga biaya layan iklan topads efektip fitur guna efektip bukti fitur nonaktipkan fitur2 mal hilang harga grosir mohon tokopedia paham situasi jual naik biaya layan,positif
Pengguna Google,5,2024-10-27 10:12:13,puas,puas,puas,['puas'],puas,positif
Pengguna Google,5,2024-10-27 10:03:51,"Sangat mudah berjualan dengan Tokopedia seller,membantu ekonomi kaum lemah",sangat mudah berjualan dengan tokopedia sellermembantu ekonomi kaum lemah,mudah berjualan tokopedia sellermembantu ekonomi kaum lemah,"['mudah', 'berjualan', 'tokopedia', 'sellermembantu', 'ekonomi', 'kaum', 'lemah']",mudah jual tokopedia sellermembantu ekonomi kaum lemah,positif
Pengguna Google,5,2024-10-27 06:02:36,Sangat puas dan sangat mudah untuk berjualan di online,sangat puas dan sangat mudah untuk berjualan di online,puas mudah berjualan online,"['puas', 'mudah', 'berjualan', 'online']",puas mudah jual online,positif
Pengguna Google,5,2024-10-27 03:58:18,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-10-27 02:33:28,Mansyaff,mansyaff,mansyaff,['mansyaff'],mansyaff,positif
Pengguna Google,4,2024-10-26 18:13:34,Baik,baik,,[],,positif
Pengguna Google,5,2024-10-26 17:59:56,Banyak bermanfaat dan belanja dg mudah pake toko pedia,banyak bermanfaat dan belanja dg mudah pake toko pedia,bermanfaat belanja dg mudah pake toko pedia,"['bermanfaat', 'belanja', 'dg', 'mudah', 'pake', 'toko', 'pedia']",manfaat belanja dg mudah pake toko dia,positif
Pengguna Google,5,2024-10-26 17:35:38,aplikasinya sudah bagus pertahankan yah,aplikasinya sudah bagus pertahankan yah,aplikasinya bagus pertahankan yah,"['aplikasinya', 'bagus', 'pertahankan', 'yah']",aplikasi bagus tahan yah,positif
Pengguna Google,5,2024-10-26 15:33:11,Mantap banget,mantap banget,mantap banget,"['mantap', 'banget']",mantap banget,positif
Pengguna Google,5,2024-10-26 15:15:37,sangat membantu usaha Kecil,sangat membantu usaha kecil,membantu usaha,"['membantu', 'usaha']",bantu usaha,positif
Pengguna Google,5,2024-10-26 14:15:23,"Bagus,berguna, bermanfaat,mengubah hidup...lanjutkan",bagusberguna bermanfaatmengubah hiduplanjutkan,bagusberguna bermanfaatmengubah hiduplanjutkan,"['bagusberguna', 'bermanfaatmengubah', 'hiduplanjutkan']",bagusberguna bermanfaatmengubah hiduplanjutkan,positif
Pengguna Google,5,2024-10-26 12:32:57,Terima kasih Tokopedia,terima kasih tokopedia,terima kasih tokopedia,"['terima', 'kasih', 'tokopedia']",terima kasih tokopedia,positif
Pengguna Google,5,2024-10-26 12:12:04,Sangat membantu dikehidupan jual beli saya...terimakasih,sangat membantu dikehidupan jual beli sayaterimakasih,membantu dikehidupan jual beli sayaterimakasih,"['membantu', 'dikehidupan', 'jual', 'beli', 'sayaterimakasih']",bantu hidup jual beli sayaterimakasih,positif
Pengguna Google,5,2024-10-26 12:02:03,Good,good,good,['good'],good,positif
Pengguna Google,1,2024-10-26 10:50:43,"Search engine tokopedia makin buru. Yg muncul selalu ga sesuai judul yg dicari. Produknya harus ada bintang dlu klo mau tampil di filter pembeli. Lalu gimana dengan pedagang yg baru upload produk tapi ga pernah muncul saat pembeli memfilter harga barang. Yg muncul cuma produk"" yg sudah terjual doang. Gmna yg pemula mau berdagang klo produk ga muncul 👎",search engine tokopedia makin buru yg muncul selalu ga sesuai judul yg dicari produknya harus ada bintang dlu klo mau tampil di filter pembeli lalu gimana dengan pedagang yg baru upload produk tapi ga pernah muncul saat pembeli memfilter harga barang yg muncul cuma produk yg sudah terjual doang gmna yg pemula mau berdagang klo produk ga muncul ,search engine tokopedia buru yg muncul ga sesuai judul yg dicari produknya bintang dlu klo tampil filter pembeli gimana pedagang yg upload produk ga muncul pembeli memfilter harga barang yg muncul produk yg terjual doang gmna yg pemula berdagang klo produk ga muncul,"['search', 'engine', 'tokopedia', 'buru', 'yg', 'muncul', 'ga', 'sesuai', 'judul', 'yg', 'dicari', 'produknya', 'bintang', 'dlu', 'klo', 'tampil', 'filter', 'pembeli', 'gimana', 'pedagang', 'yg', 'upload', 'produk', 'ga', 'muncul', 'pembeli', 'memfilter', 'harga', 'barang', 'yg', 'muncul', 'produk', 'yg', 'terjual', 'doang', 'gmna', 'yg', 'pemula', 'berdagang', 'klo', 'produk', 'ga', 'muncul']",search engine tokopedia buru yg muncul ga sesuai judul yg cari produk bintang dlu klo tampil filter beli gimana dagang yg upload produk ga muncul beli filter harga barang yg muncul produk yg jual doang gmna yg mula dagang klo produk ga muncul,negatif
Pengguna Google,5,2024-10-26 09:43:23,Follow me,follow me,follow me,"['follow', 'me']",follow me,positif
Pengguna Google,5,2024-10-26 09:40:33,Mantul,mantul,mantul,['mantul'],mantul,positif
Pengguna Google,5,2024-10-26 08:18:35,Sangat membantu saya,sangat membantu saya,membantu,['membantu'],bantu,positif
Pengguna Google,5,2024-10-26 07:02:16,ok,ok,ok,['ok'],ok,positif
Pengguna Google,5,2024-10-25 23:50:53,Aplikasi jual beli paling bagus,aplikasi jual beli paling bagus,aplikasi jual beli bagus,"['aplikasi', 'jual', 'beli', 'bagus']",aplikasi jual beli bagus,positif
Pengguna Google,5,2024-10-25 23:37:03,Bagus,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,5,2024-10-25 23:22:49,"Alhamdulillah sudah ada kunjungan ke toko kami,walaupun belum ada yg co",alhamdulillah sudah ada kunjungan ke toko kamiwalaupun belum ada yg co,alhamdulillah kunjungan toko kamiwalaupun yg co,"['alhamdulillah', 'kunjungan', 'toko', 'kamiwalaupun', 'yg', 'co']",alhamdulillah kunjung toko kamiwalaupun yg co,positif
Pengguna Google,5,2024-10-25 22:58:26,Pesanan sudah masuk k terimakasih,pesanan sudah masuk k terimakasih,pesanan masuk k terimakasih,"['pesanan', 'masuk', 'k', 'terimakasih']",pesan masuk k terimakasih,positif
Pengguna Google,1,2024-10-25 21:46:42,"Saya yakin ni Tokopedia bakalan bangkrut kedepannya, jualan aja di persulit aturan baru yg gak jelas, contoh produk saya yg sudah 5 tahun berjalan tiba"" kena pelanggaran, jika tidak di benahi saya yakin akan bangkrut Tokopedia",saya yakin ni tokopedia bakalan bangkrut kedepannya jualan aja di persulit aturan baru yg gak jelas contoh produk saya yg sudah 5 tahun berjalan tiba kena pelanggaran jika tidak di benahi saya yakin akan bangkrut tokopedia,ni tokopedia bangkrut kedepannya jualan aja persulit aturan yg gak contoh produk yg 5 berjalan kena pelanggaran benahi bangkrut tokopedia,"['ni', 'tokopedia', 'bangkrut', 'kedepannya', 'jualan', 'aja', 'persulit', 'aturan', 'yg', 'gak', 'contoh', 'produk', 'yg', '5', 'berjalan', 'kena', 'pelanggaran', 'benahi', 'bangkrut', 'tokopedia']",ni tokopedia bangkrut depan jual aja sulit atur yg gak contoh produk yg 5 jalan kena langgar benah bangkrut tokopedia,negatif
Pengguna Google,5,2024-10-25 21:19:25,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-10-25 20:42:20,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-10-25 19:00:19,Sangat dan membantu semoga barokah,sangat dan membantu semoga barokah,membantu semoga barokah,"['membantu', 'semoga', 'barokah']",bantu moga barokah,positif
Pengguna Google,5,2024-10-25 16:26:58,bagussss mantap,bagussss mantap,bagussss mantap,"['bagussss', 'mantap']",bagussss mantap,positif
Pengguna Google,1,2024-10-25 15:34:54,"Sumpah ini ngalah2in lintah darat maaf ya, potongan penjualan barang banyak sekali ... maaf klu seller banyak yg gak ikhlas... transaksi penjualan 3 jt di potong tokopedia 250 rb terima cuman 2.750 jt . Transaksi 300 rb di potong 34 rb terima cuman 266 rb . Kok tega sekali tokopedia makan keringat orang seperti ini... mks gak ikhlas... haram loh ya...",sumpah ini ngalah2in lintah darat maaf ya potongan penjualan barang banyak sekali  maaf klu seller banyak yg gak ikhlas transaksi penjualan 3 jt di potong tokopedia 250 rb terima cuman 2750 jt  transaksi 300 rb di potong 34 rb terima cuman 266 rb  kok tega sekali tokopedia makan keringat orang seperti ini mks gak ikhlas haram loh ya,sumpah ngalah2in lintah darat maaf ya potongan penjualan barang maaf klu seller yg gak ikhlas transaksi penjualan 3 jt potong tokopedia 250 rb terima cuman 2750 jt transaksi 300 rb potong 34 rb terima cuman 266 rb tega tokopedia makan keringat orang mks gak ikhlas haram loh ya,"['sumpah', 'ngalah2in', 'lintah', 'darat', 'maaf', 'ya', 'potongan', 'penjualan', 'barang', 'maaf', 'klu', 'seller', 'yg', 'gak', 'ikhlas', 'transaksi', 'penjualan', '3', 'jt', 'potong', 'tokopedia', '250', 'rb', 'terima', 'cuman', '2750', 'jt', 'transaksi', '300', 'rb', 'potong', '34', 'rb', 'terima', 'cuman', '266', 'rb', 'tega', 'tokopedia', 'makan', 'keringat', 'orang', 'mks', 'gak', 'ikhlas', 'haram', 'loh', 'ya']",sumpah ngalah2in lintah darat maaf ya potong jual barang maaf klu seller yg gak ikhlas transaksi jual 3 jt potong tokopedia 250 rb terima cuman 2750 jt transaksi 300 rb potong 34 rb terima cuman 266 rb tega tokopedia makan keringat orang mks gak ikhlas haram loh ya,negatif
Pengguna Google,1,2024-10-25 15:16:10,"Anjir Transaksi 10jt potongan 8% 800rb, gila bukan nya untung malah buntung. gk ada otak lu min.",anjir transaksi 10jt potongan 8 800rb gila bukan nya untung malah buntung gk ada otak lu min,anjir transaksi 10jt potongan 8 800rb gila nya untung buntung gk otak lu min,"['anjir', 'transaksi', '10jt', 'potongan', '8', '800rb', 'gila', 'nya', 'untung', 'buntung', 'gk', 'otak', 'lu', 'min']",anjir transaksi 10jt potong 8 800rb gila nya untung buntung gk otak lu min,negatif
Pengguna Google,1,2024-10-25 12:50:28,Dikit dikit moderasi,dikit dikit moderasi,dikit dikit moderasi,"['dikit', 'dikit', 'moderasi']",dikit dikit moderasi,negatif
Pengguna Google,5,2024-10-25 11:27:31,Aplikasi ini sangat bermanfaat,aplikasi ini sangat bermanfaat,aplikasi bermanfaat,"['aplikasi', 'bermanfaat']",aplikasi manfaat,positif
Pengguna Google,5,2024-10-25 10:59:58,Aplikasi yang memudahkan para pelaku UMKM,aplikasi yang memudahkan para pelaku umkm,aplikasi memudahkan pelaku umkm,"['aplikasi', 'memudahkan', 'pelaku', 'umkm']",aplikasi mudah laku umkm,positif
Pengguna Google,1,2024-10-25 10:57:19,Pembaruan bukan makin lebih baik dan menguntungkan bagi usernya. Ini malah makin merosot dan menyusahkan bahkan sampai merugikan usernya.. makin kesini makin gak jelas ini aplikasi.. pantes skrg levelnya makin jauuuuh dari shopee .,pembaruan bukan makin lebih baik dan menguntungkan bagi usernya ini malah makin merosot dan menyusahkan bahkan sampai merugikan usernya makin kesini makin gak jelas ini aplikasi pantes skrg levelnya makin jauuuuh dari shopee ,pembaruan menguntungkan usernya merosot menyusahkan merugikan usernya kesini gak aplikasi pantes skrg levelnya jauuuuh shopee,"['pembaruan', 'menguntungkan', 'usernya', 'merosot', 'menyusahkan', 'merugikan', 'usernya', 'kesini', 'gak', 'aplikasi', 'pantes', 'skrg', 'levelnya', 'jauuuuh', 'shopee']",baru untung usernya merosot susah rugi usernya kesini gak aplikasi pantes skrg level jauuuuh shopee,negatif
Pengguna Google,5,2024-10-25 10:17:33,mudah berjualan,mudah berjualan,mudah berjualan,"['mudah', 'berjualan']",mudah jual,positif
Pengguna Google,5,2024-10-25 09:49:01,"Aplikasi semakin lama semakin baik, ada peningkatan pesat di aplikasi ini. Tingkatkan terus pelayanan dan kemudahan dalam penggunaan aplikasinya. O ya, promo2, dan gratis ongkir juga perlu ditingkatkan 😀",aplikasi semakin lama semakin baik ada peningkatan pesat di aplikasi ini tingkatkan terus pelayanan dan kemudahan dalam penggunaan aplikasinya o ya promo2 dan gratis ongkir juga perlu ditingkatkan ,aplikasi peningkatan pesat aplikasi tingkatkan pelayanan kemudahan penggunaan aplikasinya o ya promo2 gratis ongkir ditingkatkan,"['aplikasi', 'peningkatan', 'pesat', 'aplikasi', 'tingkatkan', 'pelayanan', 'kemudahan', 'penggunaan', 'aplikasinya', 'o', 'ya', 'promo2', 'gratis', 'ongkir', 'ditingkatkan']",aplikasi tingkat pesat aplikasi tingkat layan mudah guna aplikasi o ya promo2 gratis ongkir tingkat,positif
Pengguna Google,5,2024-10-25 09:24:20,Mantep gak kaya tiktok ribet gampangan banget ngeblokir,mantep gak kaya tiktok ribet gampangan banget ngeblokir,mantep gak kaya tiktok ribet gampangan banget ngeblokir,"['mantep', 'gak', 'kaya', 'tiktok', 'ribet', 'gampangan', 'banget', 'ngeblokir']",mantep gak kaya tiktok ribet gampang banget ngeblokir,positif
Pengguna Google,1,2024-10-25 08:45:23,Tdk bisa ubah alamat,tdk bisa ubah alamat,tdk ubah alamat,"['tdk', 'ubah', 'alamat']",tdk ubah alamat,negatif
Pengguna Google,5,2024-10-25 07:20:35,✌️,,,[],,positif
Pengguna Google,5,2024-10-25 05:46:03,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-10-25 03:59:34,Good,good,good,['good'],good,positif
Pengguna Google,5,2024-10-25 02:26:53,Yg bikin aku BT G BISA PRINT RESI MAU NY REDI BESAR. G MAU KECIL TOLONG DI PERBAIKI,yg bikin aku bt g bisa print resi mau ny redi besar g mau kecil tolong di perbaiki,yg bikin bt g print resi ny redi g tolong perbaiki,"['yg', 'bikin', 'bt', 'g', 'print', 'resi', 'ny', 'redi', 'g', 'tolong', 'perbaiki']",yg bikin bt g print resi ny redi g tolong baik,positif
Pengguna Google,5,2024-10-25 00:04:26,Best,best,best,['best'],best,positif
Pengguna Google,5,2024-10-24 23:28:27,"Terimakasih,Sangat membantu kita untuk berjualan online",terimakasihsangat membantu kita untuk berjualan online,terimakasihsangat membantu berjualan online,"['terimakasihsangat', 'membantu', 'berjualan', 'online']",terimakasihsangat bantu jual online,positif
Pengguna Google,5,2024-10-24 23:10:21,Aplikasi sangat membatu dan puasa pelayanan nya,aplikasi sangat membatu dan puasa pelayanan nya,aplikasi membatu puasa pelayanan nya,"['aplikasi', 'membatu', 'puasa', 'pelayanan', 'nya']",aplikasi batu puasa layan nya,positif
Pengguna Google,5,2024-10-24 21:31:25,BAGUS,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,1,2024-10-24 21:24:41,pajak makin gede pendapatan admin sama seller lebih besar admin.. tapi adminnya kalo kasi solusi selalu memberatkan seller. makin kesini makin ribet.,pajak makin gede pendapatan admin sama seller lebih besar admin tapi adminnya kalo kasi solusi selalu memberatkan seller makin kesini makin ribet,pajak gede pendapatan admin seller admin adminnya kalo kasi solusi memberatkan seller kesini ribet,"['pajak', 'gede', 'pendapatan', 'admin', 'seller', 'admin', 'adminnya', 'kalo', 'kasi', 'solusi', 'memberatkan', 'seller', 'kesini', 'ribet']",pajak gede dapat admin seller admin adminnya kalo kasi solusi berat seller kesini ribet,negatif
Pengguna Google,5,2024-10-24 21:06:00,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-10-24 20:54:26,Ok sip,ok sip,ok sip,"['ok', 'sip']",ok sip,positif
Pengguna Google,5,2024-10-24 19:00:45,Sangat membantu,sangat membantu,membantu,['membantu'],bantu,positif
Pengguna Google,1,2024-10-24 18:35:12,Auto delete aplikasi makasih dah bertahun2 akhirnya toko di moderasi toko rokok koleksi makasi buat pelanggan mohon maaf saya pamit delete aplikasi sadis,auto delete aplikasi makasih dah bertahun2 akhirnya toko di moderasi toko rokok koleksi makasi buat pelanggan mohon maaf saya pamit delete aplikasi sadis,auto delete aplikasi makasih dah bertahun2 toko moderasi toko rokok koleksi makasi pelanggan mohon maaf pamit delete aplikasi sadis,"['auto', 'delete', 'aplikasi', 'makasih', 'dah', 'bertahun2', 'toko', 'moderasi', 'toko', 'rokok', 'koleksi', 'makasi', 'pelanggan', 'mohon', 'maaf', 'pamit', 'delete', 'aplikasi', 'sadis']",auto delete aplikasi makasih dah bertahun2 toko moderasi toko rokok koleksi makas langgan mohon maaf pamit delete aplikasi sadis,negatif
Pengguna Google,5,2024-10-24 18:14:20,jangan ragu jualan di tokopedia👍,jangan ragu jualan di tokopedia,ragu jualan tokopedia,"['ragu', 'jualan', 'tokopedia']",ragu jual tokopedia,positif
Pengguna Google,1,2024-10-24 18:02:54,"Saya bergabung di tokopedia sejak 2018 dan pada akhirnya saya memutuskan untuk pindah ke marketplace sebelah. Sudah tidak tahan di tokopedia terlalu Banyak potongan pendapatan untuk seller, sangat memberatkan penjual.",saya bergabung di tokopedia sejak 2018 dan pada akhirnya saya memutuskan untuk pindah ke marketplace sebelah sudah tidak tahan di tokopedia terlalu banyak potongan pendapatan untuk seller sangat memberatkan penjual,bergabung tokopedia 2018 memutuskan pindah marketplace sebelah tahan tokopedia potongan pendapatan seller memberatkan penjual,"['bergabung', 'tokopedia', '2018', 'memutuskan', 'pindah', 'marketplace', 'sebelah', 'tahan', 'tokopedia', 'potongan', 'pendapatan', 'seller', 'memberatkan', 'penjual']",gabung tokopedia 2018 putus pindah marketplace belah tahan tokopedia potong dapat seller berat jual,negatif
Pengguna Google,5,2024-10-24 17:13:51,Josssssss pokoke,josssssss pokoke,josssssss pokoke,"['josssssss', 'pokoke']",josssssss pokoke,positif
Pengguna Google,5,2024-10-24 15:14:33,Ok,ok,ok,['ok'],ok,positif
Pengguna Google,5,2024-10-24 15:12:22,Puas,puas,puas,['puas'],puas,positif
Pengguna Google,5,2024-10-24 14:05:54,Good,good,good,['good'],good,positif
Pengguna Google,5,2024-10-24 13:26:00,mudah bikin etalase,mudah bikin etalase,mudah bikin etalase,"['mudah', 'bikin', 'etalase']",mudah bikin etalase,positif
Pengguna Google,5,2024-10-24 13:00:32,Semoga berkah,semoga berkah,semoga berkah,"['semoga', 'berkah']",moga berkah,positif
Pengguna Google,5,2024-10-24 11:31:41,Mak nyuuus,mak nyuuus,mak nyuuus,"['mak', 'nyuuus']",mak nyuuus,positif
Pengguna Google,5,2024-10-24 11:03:35,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-10-24 10:50:46,Sangat baik,sangat baik,,[],,positif
