userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label
Pengguna Google,1,2024-07-29 12:12:50,tidak dapat diacc trus,tidak dapat diacc trus,diacc trus,"['diacc', 'trus']",diacc trus,negatif
Pengguna Google,1,2024-07-29 10:42:22,"Mau daftar, padahal kode OTP udah dimasukin trs minta kode OTP lagi, dimasukin kode OTP yang baru diterima malah gabisa, make OTP baru setelah 2 menit juga tetep gabisa. Maunya apa sih🙂",mau daftar padahal kode otp udah dimasukin trs minta kode otp lagi dimasukin kode otp yang baru diterima malah gabisa make otp baru setelah 2 menit juga tetep gabisa maunya apa sih,daftar kode otp udah dimasukin trs kode otp dimasukin kode otp diterima gabisa make otp 2 menit tetep gabisa maunya sih,"['daftar', 'kode', 'otp', 'udah', 'dimasukin', 'trs', 'kode', 'otp', 'dimasukin', 'kode', 'otp', 'diterima', 'gabisa', 'make', 'otp', '2', 'menit', 'tetep', 'gabisa', 'maunya', 'sih']",daftar kode otp udah dimasukin trs kode otp dimasukin kode otp terima gabisa make otp 2 menit tetep gabisa mau sih,negatif
Pengguna Google,5,2024-07-29 10:29:35,Jos.,jos,jos,['jos'],jos,positif
Pengguna Google,2,2024-07-29 03:49:46,Eror terus aplikasi sedang pemeliharaan tidak bisa tarik saldo adirapay,eror terus aplikasi sedang pemeliharaan tidak bisa tarik saldo adirapay,eror aplikasi pemeliharaan tarik saldo adirapay,"['eror', 'aplikasi', 'pemeliharaan', 'tarik', 'saldo', 'adirapay']",eror aplikasi pelihara tarik saldo adirapay,negatif
Pengguna Google,5,2024-07-28 22:06:47,Good,good,good,['good'],good,positif
Pengguna Google,1,2024-07-28 17:43:54,Apa apaan biaya 50rb/transaksi.. Makin serakah mau memeras uang nasabah,apa apaan biaya 50rbtransaksi makin serakah mau memeras uang nasabah,biaya 50rbtransaksi serakah memeras uang nasabah,"['biaya', '50rbtransaksi', 'serakah', 'memeras', 'uang', 'nasabah']",biaya 50rbtransaksi serakah peras uang nasabah,negatif
Pengguna Google,2,2024-07-28 12:35:18,Ampunnnn Lemot banget nih aplikasi...,ampunnnn lemot banget nih aplikasi,ampunnnn lemot banget nih aplikasi,"['ampunnnn', 'lemot', 'banget', 'nih', 'aplikasi']",ampunnnn lot banget nih aplikasi,negatif
Pengguna Google,5,2024-07-28 07:56:54,Mantap.ponit langsung bsa ditukar,mantapponit langsung bsa ditukar,mantapponit langsung bsa ditukar,"['mantapponit', 'langsung', 'bsa', 'ditukar']",mantapponit langsung bsa tukar,positif
Pengguna Google,5,2024-07-27 16:57:23,Ok,ok,ok,['ok'],ok,positif
Pengguna Google,5,2024-07-27 15:30:04,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-07-27 10:30:25,"Adira mantap ,luar biasa",adira mantap luar biasa,adira mantap,"['adira', 'mantap']",adira mantap,positif
Pengguna Google,1,2024-07-27 10:20:44,Pemeliharaan mulu... Orang It nya magang ya? Atau ordal?,pemeliharaan mulu orang it nya magang ya atau ordal,pemeliharaan mulu orang it nya magang ya ordal,"['pemeliharaan', 'mulu', 'orang', 'it', 'nya', 'magang', 'ya', 'ordal']",pelihara mulu orang it nya magang ya ordal,negatif
Pengguna Google,5,2024-07-27 08:30:14,Alhmd di percaya oleh adira,alhmd di percaya oleh adira,alhmd percaya adira,"['alhmd', 'percaya', 'adira']",alhmd percaya adira,positif
Pengguna Google,5,2024-07-27 08:22:40,Memudahkan,memudahkan,memudahkan,['memudahkan'],mudah,positif
Pengguna Google,5,2024-07-27 07:50:00,Memudahkan,memudahkan,memudahkan,['memudahkan'],mudah,positif
Pengguna Google,5,2024-07-27 07:41:36,Memudahkan semua nya,memudahkan semua nya,memudahkan nya,"['memudahkan', 'nya']",mudah nya,positif
Pengguna Google,1,2024-07-26 16:21:42,"Aplikasi g jelas .mau byr aja susah.udh isi kaspro malah mau byr keluar pin salah,nunggu lg 2 jam .",aplikasi g jelas mau byr aja susahudh isi kaspro malah mau byr keluar pin salahnunggu lg 2 jam ,aplikasi g byr aja susahudh isi kaspro byr pin salahnunggu lg 2 jam,"['aplikasi', 'g', 'byr', 'aja', 'susahudh', 'isi', 'kaspro', 'byr', 'pin', 'salahnunggu', 'lg', '2', 'jam']",aplikasi g byr aja susahudh isi kaspro byr pin salahnunggu lg 2 jam,negatif
Pengguna Google,5,2024-07-26 15:14:55,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-07-26 12:16:05,Sangat puas,sangat puas,puas,['puas'],puas,positif
Pengguna Google,1,2024-07-26 11:47:24,Tidak bisa login,tidak bisa login,login,['login'],login,negatif
Pengguna Google,1,2024-07-26 11:11:55,Ini kenapa ya tempo saya tgl 6 agustus mau saya bayar ada dendanya,ini kenapa ya tempo saya tgl 6 agustus mau saya bayar ada dendanya,ya tempo tgl 6 agustus bayar dendanya,"['ya', 'tempo', 'tgl', '6', 'agustus', 'bayar', 'dendanya']",ya tempo tgl 6 agustus bayar denda,negatif
Pengguna Google,1,2024-07-26 10:47:03,"Mengecewakan, sangat bawel, sangat menekan, ada hal-hal yang gk perlu ditanyakan malah ditanyakan.",mengecewakan sangat bawel sangat menekan ada halhal yang gk perlu ditanyakan malah ditanyakan,mengecewakan bawel menekan halhal gk,"['mengecewakan', 'bawel', 'menekan', 'halhal', 'gk']",kecewa bawel tekan halhal gk,negatif
Pengguna Google,1,2024-07-26 10:07:38,Aplikasi samp*h. Baru login belum 1 menit sudah logout sendiri. Begitu aja terus.,aplikasi samph baru login belum 1 menit sudah logout sendiri begitu aja terus,aplikasi samph login 1 menit logout aja,"['aplikasi', 'samph', 'login', '1', 'menit', 'logout', 'aja']",aplikasi samph login 1 menit logout aja,negatif
Pengguna Google,4,2024-07-26 08:41:05,Semoga di setujui,semoga di setujui,semoga setujui,"['semoga', 'setujui']",moga tuju,positif
Pengguna Google,5,2024-07-26 07:43:54,mantabbbb,mantabbbb,mantabbbb,['mantabbbb'],mantabbbb,positif
Pengguna Google,1,2024-07-26 06:10:57,"Kapok minjm disini, bunganya kaya dicekek belanda minjem receh padahl",kapok minjm disini bunganya kaya dicekek belanda minjem receh padahl,kapok minjm bunganya kaya dicekek belanda minjem receh padahl,"['kapok', 'minjm', 'bunganya', 'kaya', 'dicekek', 'belanda', 'minjem', 'receh', 'padahl']",kapok minjm bunga kaya cekek belanda minjem receh padahl,negatif
Pengguna Google,5,2024-07-25 18:49:26,Ok,ok,ok,['ok'],ok,positif
Pengguna Google,1,2024-07-25 18:35:46,Lintah darat banget pembayaran by kaspro Top-up kena sedot 2.900 bayar bulanan kena lagi 2.000 buset gk kira kira emang nih aplikasi,lintah darat banget pembayaran by kaspro topup kena sedot 2900 bayar bulanan kena lagi 2000 buset gk kira kira emang nih aplikasi,lintah darat banget pembayaran by kaspro topup kena sedot 2900 bayar bulanan kena 2000 buset gk emang nih aplikasi,"['lintah', 'darat', 'banget', 'pembayaran', 'by', 'kaspro', 'topup', 'kena', 'sedot', '2900', 'bayar', 'bulanan', 'kena', '2000', 'buset', 'gk', 'emang', 'nih', 'aplikasi']",lintah darat banget bayar by kaspro topup kena sedot 2900 bayar bulan kena 2000 buset gk emang nih aplikasi,negatif
Pengguna Google,5,2024-07-25 18:33:39,"Berkat adira, alhamdulillah aku punya mobil pribadi. Terimakasih adiraku 🥰",berkat adira alhamdulillah aku punya mobil pribadi terimakasih adiraku ,berkat adira alhamdulillah mobil pribadi terimakasih adiraku,"['berkat', 'adira', 'alhamdulillah', 'mobil', 'pribadi', 'terimakasih', 'adiraku']",berkat adira alhamdulillah mobil pribadi terimakasih adiraku,positif
Pengguna Google,5,2024-07-25 14:41:45,"Smoga membantu penggadaian nya di apk ini,.",smoga membantu penggadaian nya di apk ini,smoga membantu penggadaian nya apk,"['smoga', 'membantu', 'penggadaian', 'nya', 'apk']",smoga bantu gadai nya apk,positif
Pengguna Google,2,2024-07-25 11:56:23,Msh baru mencoba aplikasi ini,msh baru mencoba aplikasi ini,msh mencoba aplikasi,"['msh', 'mencoba', 'aplikasi']",msh coba aplikasi,negatif
Pengguna Google,2,2024-07-25 11:44:00,"Untuk tim pengembang mohon aplikasinya diperbaiki, diusahakan bisa untuk di screenshot.. Era pembayaran secara di gital harusnya mempermudah nasabah jangan mempersulit..",untuk tim pengembang mohon aplikasinya diperbaiki diusahakan bisa untuk di screenshot era pembayaran secara di gital harusnya mempermudah nasabah jangan mempersulit,tim pengembang mohon aplikasinya diperbaiki diusahakan screenshot era pembayaran gital mempermudah nasabah mempersulit,"['tim', 'pengembang', 'mohon', 'aplikasinya', 'diperbaiki', 'diusahakan', 'screenshot', 'era', 'pembayaran', 'gital', 'mempermudah', 'nasabah', 'mempersulit']",tim kembang mohon aplikasi baik usaha screenshot era bayar gital mudah nasabah sulit,negatif
Pengguna Google,1,2024-07-25 11:12:18,Jelek aturan ketat masa gadaikan bpkb motor aja harus liat BI cheking mending oto finance atau yang lain nya,jelek aturan ketat masa gadaikan bpkb motor aja harus liat bi cheking mending oto finance atau yang lain nya,jelek aturan ketat gadaikan bpkb motor aja liat bi cheking mending oto finance nya,"['jelek', 'aturan', 'ketat', 'gadaikan', 'bpkb', 'motor', 'aja', 'liat', 'bi', 'cheking', 'mending', 'oto', 'finance', 'nya']",jelek atur ketat gadai bpkb motor aja liat bi cheking mending oto finance nya,negatif
Pengguna Google,1,2024-07-25 11:00:20,"Angsuran sudah lunas, ada saldo di Adira pay ngga bisa ditarik 😠",angsuran sudah lunas ada saldo di adira pay ngga bisa ditarik ,angsuran lunas saldo adira pay ngga ditarik,"['angsuran', 'lunas', 'saldo', 'adira', 'pay', 'ngga', 'ditarik']",angsur lunas saldo adira pay ngga tarik,negatif
Pengguna Google,5,2024-07-25 10:56:09,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-07-24 14:42:35,"Bagus sangat membantu, proses pembayaran jadi lebih simple",bagus sangat membantu proses pembayaran jadi lebih simple,bagus membantu proses pembayaran simple,"['bagus', 'membantu', 'proses', 'pembayaran', 'simple']",bagus bantu proses bayar simple,positif
Pengguna Google,1,2024-07-24 12:10:09,Parah login aja susahnya minta ampun minta kode verifikasi dan verifikasinya baru juga mau salin kode bukannya otomatis .kodenya muncul di kolom masukan pin yang muncul malah kode verifikasi via wa di kolom malah ga jelas kode bener malah salah notif udah kaya di setting robot ini jadi loginnya eror ketahuan banget karyawan Adira males jadi gunain app ini pakai bot semoga Ceo Adira baca ini supaya karyawanya di pecat aja banyak ngerugiin nasabah mempersulit nasabah.,parah login aja susahnya minta ampun minta kode verifikasi dan verifikasinya baru juga mau salin kode bukannya otomatis kodenya muncul di kolom masukan pin yang muncul malah kode verifikasi via wa di kolom malah ga jelas kode bener malah salah notif udah kaya di setting robot ini jadi loginnya eror ketahuan banget karyawan adira males jadi gunain app ini pakai bot semoga ceo adira baca ini supaya karyawanya di pecat aja banyak ngerugiin nasabah mempersulit nasabah,parah login aja susahnya ampun kode verifikasi verifikasinya salin kode otomatis kodenya muncul kolom masukan pin muncul kode verifikasi via wa kolom ga kode bener salah notif udah kaya setting robot loginnya eror ketahuan banget karyawan adira males gunain app pakai bot semoga ceo adira baca karyawanya pecat aja ngerugiin nasabah mempersulit nasabah,"['parah', 'login', 'aja', 'susahnya', 'ampun', 'kode', 'verifikasi', 'verifikasinya', 'salin', 'kode', 'otomatis', 'kodenya', 'muncul', 'kolom', 'masukan', 'pin', 'muncul', 'kode', 'verifikasi', 'via', 'wa', 'kolom', 'ga', 'kode', 'bener', 'salah', 'notif', 'udah', 'kaya', 'setting', 'robot', 'loginnya', 'eror', 'ketahuan', 'banget', 'karyawan', 'adira', 'males', 'gunain', 'app', 'pakai', 'bot', 'semoga', 'ceo', 'adira', 'baca', 'karyawanya', 'pecat', 'aja', 'ngerugiin', 'nasabah', 'mempersulit', 'nasabah']",parah login aja susah ampun kode verifikasi verifikasi salin kode otomatis kode muncul kolom masuk pin muncul kode verifikasi via wa kolom ga kode bener salah notif udah kaya setting robot loginnya eror tahu banget karyawan adira males gunain app pakai bot moga ceo adira baca karyawanya pecat aja ngerugiin nasabah sulit nasabah,negatif
Pengguna Google,5,2024-07-24 11:10:42,Good job,good job,good job,"['good', 'job']",good job,positif
Pengguna Google,5,2024-07-24 09:13:36,Ok bagus,ok bagus,ok bagus,"['ok', 'bagus']",ok bagus,positif
Pengguna Google,5,2024-07-24 04:54:19,Good,good,good,['good'],good,positif
Pengguna Google,1,2024-07-23 18:53:25,"Upgrade kaspro nya susah banget, katanya 1x24 jam. Tp nyata nya berhari2 masih jg gak terupgrade, trus tiba2 notif tidak dpt di upgrade. Trus uang yg di kaspro gmn cara di keluarkan nya. Nyesel bgt uda top up.😡",upgrade kaspro nya susah banget katanya 1x24 jam tp nyata nya berhari2 masih jg gak terupgrade trus tiba2 notif tidak dpt di upgrade trus uang yg di kaspro gmn cara di keluarkan nya nyesel bgt uda top up,upgrade kaspro nya susah banget 1x24 jam tp nyata nya berhari2 jg gak terupgrade trus tiba2 notif dpt upgrade trus uang yg kaspro gmn keluarkan nya nyesel bgt uda top up,"['upgrade', 'kaspro', 'nya', 'susah', 'banget', '1x24', 'jam', 'tp', 'nyata', 'nya', 'berhari2', 'jg', 'gak', 'terupgrade', 'trus', 'tiba2', 'notif', 'dpt', 'upgrade', 'trus', 'uang', 'yg', 'kaspro', 'gmn', 'keluarkan', 'nya', 'nyesel', 'bgt', 'uda', 'top', 'up']",upgrade kaspro nya susah banget 1x24 jam tp nyata nya berhari2 jg gak terupgrade trus tiba2 notif dpt upgrade trus uang yg kaspro gmn keluar nya nyesel bgt uda top up,negatif
Pengguna Google,1,2024-07-23 16:37:39,Emg buruk sekali ya CS adira ini pada ga berguna ga membantu menyelesaikan masalah,emg buruk sekali ya cs adira ini pada ga berguna ga membantu menyelesaikan masalah,emg buruk ya cs adira ga berguna ga membantu menyelesaikan,"['emg', 'buruk', 'ya', 'cs', 'adira', 'ga', 'berguna', 'ga', 'membantu', 'menyelesaikan']",emg buruk ya cs adira ga guna ga bantu selesai,negatif
Pengguna Google,1,2024-07-23 15:29:41,Masa kita ambil bpkb udah lunas suruh bayarrr lagi ratusan ribu bilangnya otomatis asuransi. Mana bisa begitu kalo dikontrak aja ga ada tertera. Kapok deh pake adira,masa kita ambil bpkb udah lunas suruh bayarrr lagi ratusan ribu bilangnya otomatis asuransi mana bisa begitu kalo dikontrak aja ga ada tertera kapok deh pake adira,ambil bpkb udah lunas suruh bayarrr ratusan ribu bilangnya otomatis asuransi kalo dikontrak aja ga tertera kapok deh pake adira,"['ambil', 'bpkb', 'udah', 'lunas', 'suruh', 'bayarrr', 'ratusan', 'ribu', 'bilangnya', 'otomatis', 'asuransi', 'kalo', 'dikontrak', 'aja', 'ga', 'tertera', 'kapok', 'deh', 'pake', 'adira']",ambil bpkb udah lunas suruh bayarrr ratus ribu bilang otomatis asuransi kalo kontrak aja ga tera kapok deh pake adira,negatif
Pengguna Google,1,2024-07-23 12:59:45,saya mau pengajuan tapi ko eror terus kenapa ??,saya mau pengajuan tapi ko eror terus kenapa ,pengajuan ko eror,"['pengajuan', 'ko', 'eror']",aju ko eror,negatif
Pengguna Google,5,2024-07-23 10:26:46,Bagus...memudahkan dalam bertransaksi dan banyak voucher nya,bagusmemudahkan dalam bertransaksi dan banyak voucher nya,bagusmemudahkan bertransaksi voucher nya,"['bagusmemudahkan', 'bertransaksi', 'voucher', 'nya']",bagusmemudahkan transaksi voucher nya,positif
Pengguna Google,1,2024-07-22 19:59:45,Aplikasi sering eror ......aplikasi assuuuuuuuuuu,aplikasi sering eror aplikasi assuuuuuuuuuu,aplikasi eror aplikasi assuuuuuuuuuu,"['aplikasi', 'eror', 'aplikasi', 'assuuuuuuuuuu']",aplikasi eror aplikasi assuuuuuuuuuu,negatif
Pengguna Google,5,2024-07-22 18:24:41,Sangat membantu dengan baik dan bisa mengetahui,sangat membantu dengan baik dan bisa mengetahui,membantu,['membantu'],bantu,positif
Pengguna Google,4,2024-07-22 17:14:44,Ok,ok,ok,['ok'],ok,positif
Pengguna Google,1,2024-07-22 16:59:38,"Kehilangan kreta semua dokumen sudah dipenuhi termasuk keterangan hilang dari polisi tapi di bilang penggelapan, Terima kasih adira",kehilangan kreta semua dokumen sudah dipenuhi termasuk keterangan hilang dari polisi tapi di bilang penggelapan terima kasih adira,kehilangan kreta dokumen dipenuhi keterangan hilang polisi bilang penggelapan terima kasih adira,"['kehilangan', 'kreta', 'dokumen', 'dipenuhi', 'keterangan', 'hilang', 'polisi', 'bilang', 'penggelapan', 'terima', 'kasih', 'adira']",hilang kreta dokumen penuh terang hilang polisi bilang gelap terima kasih adira,negatif
Pengguna Google,2,2024-07-22 09:07:42,Aplikasi nya berat banget....makin parah apk nya,aplikasi nya berat bangetmakin parah apk nya,aplikasi nya berat bangetmakin parah apk nya,"['aplikasi', 'nya', 'berat', 'bangetmakin', 'parah', 'apk', 'nya']",aplikasi nya berat bangetmakin parah apk nya,negatif
Pengguna Google,5,2024-07-22 08:17:31,Tingkatkan terus aplikasinya agar menjadi yg terdepan,tingkatkan terus aplikasinya agar menjadi yg terdepan,tingkatkan aplikasinya yg terdepan,"['tingkatkan', 'aplikasinya', 'yg', 'terdepan']",tingkat aplikasi yg depan,positif
Pengguna Google,1,2024-07-22 07:50:21,"Aplikasi kurang mendukung karena aplikasi ini hanya bisa untuk bayar angsuran saja, sementara untuk pembayaran denda tidak bisa lewat aplikasi malah harus ke kantor cabang yang pembayaran denda malah 2x lipat dari aplikasi.. kantor cabang sangat mengecewakan",aplikasi kurang mendukung karena aplikasi ini hanya bisa untuk bayar angsuran saja sementara untuk pembayaran denda tidak bisa lewat aplikasi malah harus ke kantor cabang yang pembayaran denda malah 2x lipat dari aplikasi kantor cabang sangat mengecewakan,aplikasi mendukung aplikasi bayar angsuran pembayaran denda aplikasi kantor cabang pembayaran denda 2x lipat aplikasi kantor cabang mengecewakan,"['aplikasi', 'mendukung', 'aplikasi', 'bayar', 'angsuran', 'pembayaran', 'denda', 'aplikasi', 'kantor', 'cabang', 'pembayaran', 'denda', '2x', 'lipat', 'aplikasi', 'kantor', 'cabang', 'mengecewakan']",aplikasi dukung aplikasi bayar angsur bayar denda aplikasi kantor cabang bayar denda 2x lipat aplikasi kantor cabang kecewa,negatif
Pengguna Google,5,2024-07-21 18:40:12,"Keren,bagus pokok nya bisa tukar poin nya",kerenbagus pokok nya bisa tukar poin nya,kerenbagus pokok nya tukar poin nya,"['kerenbagus', 'pokok', 'nya', 'tukar', 'poin', 'nya']",kerenbagus pokok nya tukar poin nya,positif
Pengguna Google,5,2024-07-21 18:32:26,"Aplikasi yg bagus, tapi bolak balik minta update, dan kenapa tidak bisa transfer dana ya?",aplikasi yg bagus tapi bolak balik minta update dan kenapa tidak bisa transfer dana ya,aplikasi yg bagus bolak update transfer dana ya,"['aplikasi', 'yg', 'bagus', 'bolak', 'update', 'transfer', 'dana', 'ya']",aplikasi yg bagus bolak update transfer dana ya,positif
Pengguna Google,5,2024-07-21 14:34:23,Sehat selalu,sehat selalu,sehat,['sehat'],sehat,positif
Pengguna Google,5,2024-07-21 14:16:47,good,good,good,['good'],good,positif
Pengguna Google,5,2024-07-21 07:31:50,Terbaik,terbaik,terbaik,['terbaik'],baik,positif
Pengguna Google,4,2024-07-20 20:07:10,Aplikasi bermasalah pada saat mau melakukan pembayaran,aplikasi bermasalah pada saat mau melakukan pembayaran,aplikasi bermasalah pembayaran,"['aplikasi', 'bermasalah', 'pembayaran']",aplikasi masalah bayar,positif
Pengguna Google,5,2024-07-20 14:31:05,Baik,baik,,[],,positif
Pengguna Google,4,2024-07-20 11:31:40,Good job adira,good job adira,good job adira,"['good', 'job', 'adira']",good job adira,positif
Pengguna Google,4,2024-07-20 08:35:43,Lumayan membantu,lumayan membantu,lumayan membantu,"['lumayan', 'membantu']",lumayan bantu,positif
Pengguna Google,5,2024-07-20 01:24:20,Puas dengan pelayanannya.sukses selalu buat adira,puas dengan pelayanannyasukses selalu buat adira,puas pelayanannyasukses adira,"['puas', 'pelayanannyasukses', 'adira']",puas pelayanannyasukses adira,positif
Pengguna Google,5,2024-07-19 19:40:54,Ok banget deh finance... Sukses terus ya,ok banget deh finance sukses terus ya,ok banget deh finance sukses ya,"['ok', 'banget', 'deh', 'finance', 'sukses', 'ya']",ok banget deh finance sukses ya,positif
Pengguna Google,5,2024-07-19 17:18:29,Lebih mudah,lebih mudah,mudah,['mudah'],mudah,positif
Pengguna Google,1,2024-07-19 15:41:55,Ga jelas ke log out sendiri aplikasi buruk burik mau ngetik pin aja udah ngetik sendiri ga jelas,ga jelas ke log out sendiri aplikasi buruk burik mau ngetik pin aja udah ngetik sendiri ga jelas,ga log out aplikasi buruk burik ngetik pin aja udah ngetik ga,"['ga', 'log', 'out', 'aplikasi', 'buruk', 'burik', 'ngetik', 'pin', 'aja', 'udah', 'ngetik', 'ga']",ga log out aplikasi buruk burik ngetik pin aja udah ngetik ga,negatif
Pengguna Google,5,2024-07-19 15:13:55,nice,nice,nice,['nice'],nice,positif
Pengguna Google,1,2024-07-19 14:46:04,"Ga bisa login, notif nya Oid sudah ada di data base itu kenapa?",ga bisa login notif nya oid sudah ada di data base itu kenapa,ga login notif nya oid data base,"['ga', 'login', 'notif', 'nya', 'oid', 'data', 'base']",ga login notif nya oid data base,negatif
Pengguna Google,5,2024-07-19 13:36:47,Guud,guud,guud,['guud'],guud,positif
Pengguna Google,1,2024-07-19 12:54:14,"Ini Aplikasi tidak baik di kasih rating yg bagus dan memuaskan, karena ini Aplikasi tidak membuat penggunannya merasa nyaman dan senang melakukan transaksinya. Contoh : seperti tarik saldo atau mau transfer.",ini aplikasi tidak baik di kasih rating yg bagus dan memuaskan karena ini aplikasi tidak membuat penggunannya merasa nyaman dan senang melakukan transaksinya contoh  seperti tarik saldo atau mau transfer,aplikasi kasih rating yg bagus memuaskan aplikasi penggunannya nyaman senang transaksinya contoh tarik saldo transfer,"['aplikasi', 'kasih', 'rating', 'yg', 'bagus', 'memuaskan', 'aplikasi', 'penggunannya', 'nyaman', 'senang', 'transaksinya', 'contoh', 'tarik', 'saldo', 'transfer']",aplikasi kasih rating yg bagus muas aplikasi gun nyaman senang transaksi contoh tarik saldo transfer,negatif
Pengguna Google,1,2024-07-18 22:07:51,aplikasi cacat udah top up mau tarik sisa saldo malah ngga bisa tulisan maintenance terus.,aplikasi cacat udah top up mau tarik sisa saldo malah ngga bisa tulisan maintenance terus,aplikasi cacat udah top up tarik sisa saldo ngga tulisan maintenance,"['aplikasi', 'cacat', 'udah', 'top', 'up', 'tarik', 'sisa', 'saldo', 'ngga', 'tulisan', 'maintenance']",aplikasi cacat udah top up tarik sisa saldo ngga tulis maintenance,negatif
Pengguna Google,5,2024-07-18 20:37:26,Bagus,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,1,2024-07-18 09:11:58,Aplikasi suka tutup sendiri,aplikasi suka tutup sendiri,aplikasi suka tutup,"['aplikasi', 'suka', 'tutup']",aplikasi suka tutup,negatif
Pengguna Google,1,2024-07-18 09:05:21,Eror tiba2 ga bisa dibuka,eror tiba2 ga bisa dibuka,eror tiba2 ga dibuka,"['eror', 'tiba2', 'ga', 'dibuka']",eror tiba2 ga buka,negatif
Pengguna Google,5,2024-07-18 09:02:25,"Saya sangat terbantu dengan adanya aplikasi adiraku,semua sistem pembayaran sangat mudah",saya sangat terbantu dengan adanya aplikasi adirakusemua sistem pembayaran sangat mudah,terbantu aplikasi adirakusemua sistem pembayaran mudah,"['terbantu', 'aplikasi', 'adirakusemua', 'sistem', 'pembayaran', 'mudah']",bantu aplikasi adirakusemua sistem bayar mudah,positif
Pengguna Google,1,2024-07-18 09:01:28,"Ini kenapa sih, sebelumnya bisa saya buka, pas banget jatuh tempo mau bayar cicilan malah keluar sendiri mulu aplikasi setelah dibuka. Anehh",ini kenapa sih sebelumnya bisa saya buka pas banget jatuh tempo mau bayar cicilan malah keluar sendiri mulu aplikasi setelah dibuka anehh,sih buka pas banget jatuh tempo bayar cicilan mulu aplikasi dibuka anehh,"['sih', 'buka', 'pas', 'banget', 'jatuh', 'tempo', 'bayar', 'cicilan', 'mulu', 'aplikasi', 'dibuka', 'anehh']",sih buka pas banget jatuh tempo bayar cicil mulu aplikasi buka anehh,negatif
Pengguna Google,5,2024-07-18 09:00:55,Bagus sekali,bagus sekali,bagus,['bagus'],bagus,positif
Pengguna Google,2,2024-07-18 08:59:22,"Ko sudah top up kaspro berita transaksi di banknya sudah berhasil,tapi giliran mau pembayaran kontrak di saldo kaspronya tidak ada,trus giliram mau buka aplikasinya tidak bisa di buka.",ko sudah top up kaspro berita transaksi di banknya sudah berhasiltapi giliran mau pembayaran kontrak di saldo kaspronya tidak adatrus giliram mau buka aplikasinya tidak bisa di buka,ko top up kaspro berita transaksi banknya berhasiltapi giliran pembayaran kontrak saldo kaspronya adatrus giliram buka aplikasinya buka,"['ko', 'top', 'up', 'kaspro', 'berita', 'transaksi', 'banknya', 'berhasiltapi', 'giliran', 'pembayaran', 'kontrak', 'saldo', 'kaspronya', 'adatrus', 'giliram', 'buka', 'aplikasinya', 'buka']",ko top up kaspro berita transaksi bank berhasiltapi gilir bayar kontrak saldo kaspronya adatrus giliram buka aplikasi buka,negatif
Pengguna Google,1,2024-07-18 08:57:09,Ini kenapa beberapa hari kok gak bisa masuk ke aplikasi nya?...eror atau bagaimana...tolong donk..mau ngecek cicilan jadi gk bisa,ini kenapa beberapa hari kok gak bisa masuk ke aplikasi nyaeror atau bagaimanatolong donkmau ngecek cicilan jadi gk bisa,gak masuk aplikasi nyaeror bagaimanatolong donkmau ngecek cicilan gk,"['gak', 'masuk', 'aplikasi', 'nyaeror', 'bagaimanatolong', 'donkmau', 'ngecek', 'cicilan', 'gk']",gak masuk aplikasi nyaeror bagaimanatolong donkmau ngecek cicil gk,negatif
Pengguna Google,1,2024-07-18 08:52:36,Tidak bisa di buka,tidak bisa di buka,buka,['buka'],buka,negatif
Pengguna Google,1,2024-07-18 08:49:18,"Aplikasi apaan, awalnya gpp, lama² semakin merata errornya, awalnya data angsuran hilang terus tidak lama beberapa minggu keluar² sendiri mau buka apk adiraku. Perbaiki dong tolong",aplikasi apaan awalnya gpp lama semakin merata errornya awalnya data angsuran hilang terus tidak lama beberapa minggu keluar sendiri mau buka apk adiraku perbaiki dong tolong,aplikasi gpp merata errornya data angsuran hilang minggu buka apk adiraku perbaiki tolong,"['aplikasi', 'gpp', 'merata', 'errornya', 'data', 'angsuran', 'hilang', 'minggu', 'buka', 'apk', 'adiraku', 'perbaiki', 'tolong']",aplikasi gpp rata errornya data angsur hilang minggu buka apk adiraku baik tolong,negatif
Pengguna Google,2,2024-07-18 08:32:32,ini kenapa aplikasi nya ngga bisa di buka yah??? Mohon di perbaiki,ini kenapa aplikasi nya ngga bisa di buka yah mohon di perbaiki,aplikasi nya ngga buka yah mohon perbaiki,"['aplikasi', 'nya', 'ngga', 'buka', 'yah', 'mohon', 'perbaiki']",aplikasi nya ngga buka yah mohon baik,negatif
Pengguna Google,5,2024-07-18 08:16:17,Bagus,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,1,2024-07-18 07:50:13,Kenapa apk nya sekarang jelek kok bisa keluar sendirinya sebelum kita kembali,kenapa apk nya sekarang jelek kok bisa keluar sendirinya sebelum kita kembali,apk nya jelek,"['apk', 'nya', 'jelek']",apk nya jelek,negatif
Pengguna Google,2,2024-07-18 07:47:40,Minta diupdet tapi malah gk bisa dibuka,minta diupdet tapi malah gk bisa dibuka,diupdet gk dibuka,"['diupdet', 'gk', 'dibuka']",diupdet gk buka,negatif
