score,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
4,Di sini kita mengetahui cara membuat batik dan berbagai jenis motif batik,di sini kita mengetahui cara membuat batik dan berbagai jenis motif batik,batik jenis motif batik,"['batik', 'jenis', 'motif', 'batik']",batik jenis motif batik
4,"Bagus, bersih, adem, satpamnya kooperatif, ada cara batik gratis, tiket murah",bagus bersih adem satpamnya kooperatif ada cara batik gratis tiket murah,bagus bersih adem satpamnya kooperatif batik gratis tiket murah,"['bagus', 'bersih', 'adem', 'satpamnya', 'kooperatif', 'batik', 'gratis', 'tiket', 'murah']",bagus bersih adem satpam kooperatif batik gratis tiket murah
4,Untuk belajar sejarah batik,untuk belajar sejarah batik,belajar sejarah batik,"['belajar', 'sejarah', 'batik']",ajar sejarah batik
4,Belum masuk karena hanya singgah... melihat  dari luar lapangan.....,belum masuk karena hanya singgah melihat  dari luar lapangan,masuk singgah lapangan,"['masuk', 'singgah', 'lapangan']",masuk singgah lapang
4,"Banyak koleksi batik yang ada, dipandu tour guide yang baik",banyak koleksi batik yang ada dipandu tour guide yang baik,koleksi batik dipandu tour guide,"['koleksi', 'batik', 'dipandu', 'tour', 'guide']",koleksi batik pandu tour guide
4,Tempat wisata keluarga sekaligus edukasi untuk anak tentang batik,tempat wisata keluarga sekaligus edukasi untuk anak tentang batik,wisata keluarga edukasi anak batik,"['wisata', 'keluarga', 'edukasi', 'anak', 'batik']",wisata keluarga edukasi anak batik
4,Ada petugas yg siap utk mengantar dan menjelaskan ke pengunjung,ada petugas yg siap utk mengantar dan menjelaskan ke pengunjung,petugas yg utk mengantar pengunjung,"['petugas', 'yg', 'utk', 'mengantar', 'pengunjung']",tugas yg utk antar unjung
4,"Tempatnya bagus,cuma kurang banyak koleksi yang bisa dilihat",tempatnya baguscuma kurang banyak koleksi yang bisa dilihat,tempatnya baguscuma koleksi,"['tempatnya', 'baguscuma', 'koleksi']",tempat baguscuma koleksi
4,Tempat wisata edukasi masyarakat pekalongan dan sekitarnya mengenai batik pekalongan,tempat wisata edukasi masyarakat pekalongan dan sekitarnya mengenai batik pekalongan,wisata edukasi masyarakat pekalongan batik pekalongan,"['wisata', 'edukasi', 'masyarakat', 'pekalongan', 'batik', 'pekalongan']",wisata edukasi masyarakat kalong batik kalong
4,Semoga tour guidenya banyaaak,semoga tour guidenya banyaaak,semoga tour guidenya banyaaak,"['semoga', 'tour', 'guidenya', 'banyaaak']",moga tour guidenya banyaaak
4,Pertama kali posting foto tsb,pertama kali posting foto tsb,kali posting foto tsb,"['kali', 'posting', 'foto', 'tsb']",kali posting foto tsb
4,Tempat Edukasi dan Sejarah,tempat edukasi dan sejarah,edukasi sejarah,"['edukasi', 'sejarah']",edukasi sejarah
4,Batik slah satu harta warisan indonesia. Yuk save batik Indonesia,batik slah satu harta warisan indonesia yuk save batik indonesia,batik slah harta warisan indonesia yuk save batik indonesia,"['batik', 'slah', 'harta', 'warisan', 'indonesia', 'yuk', 'save', 'batik', 'indonesia']",batik slah harta waris indonesia yuk save batik indonesia
4,"Tempat bersejarah, ada pemandunya bisa tanya2",tempat bersejarah ada pemandunya bisa tanya2,bersejarah pemandunya tanya2,"['bersejarah', 'pemandunya', 'tanya2']",sejarah pandu tanya2
4,Banyak pengetahuan tentang motif batik pada masanya,banyak pengetahuan tentang motif batik pada masanya,pengetahuan motif batik masanya,"['pengetahuan', 'motif', 'batik', 'masanya']",tahu motif batik masa
4,Satu satunya Museum batik yg ada diIndonesia.,satu satunya museum batik yg ada diindonesia,satunya museum batik yg diindonesia,"['satunya', 'museum', 'batik', 'yg', 'diindonesia']",satu museum batik yg indonesia
4,Bagus hlo di sini bisa belajar membatik ?? ?,bagus hlo di sini bisa belajar membatik  ,bagus hlo belajar membatik,"['bagus', 'hlo', 'belajar', 'membatik']",bagus hlo ajar batik
4,Tempat belajar anak utk mengenal batik.,tempat belajar anak utk mengenal batik,belajar anak utk mengenal batik,"['belajar', 'anak', 'utk', 'mengenal', 'batik']",ajar anak utk kenal batik
4,Belum sempet masuk coz jam 15.00 udh tutup,belum sempet masuk coz jam 1500 udh tutup,sempet masuk coz jam 1500 udh tutup,"['sempet', 'masuk', 'coz', 'jam', '1500', 'udh', 'tutup']",sempet masuk coz jam 1500 udh tutup
4,"meskipun kecil, namun jika ingin belajar tentang batik bisa kesini.",meskipun kecil namun jika ingin belajar tentang batik bisa kesini,belajar batik kesini,"['belajar', 'batik', 'kesini']",ajar batik kesini
4,Petugasnya ramah. Terawat dan menarik museumnnya,petugasnya ramah terawat dan menarik museumnnya,petugasnya ramah terawat menarik museumnnya,"['petugasnya', 'ramah', 'terawat', 'menarik', 'museumnnya']",tugas ramah awat tarik museumnnya
4,Cocok untuk belajar sejarah batik pekalongan,cocok untuk belajar sejarah batik pekalongan,cocok belajar sejarah batik pekalongan,"['cocok', 'belajar', 'sejarah', 'batik', 'pekalongan']",cocok ajar sejarah batik kalong
4,"Jaga, rawat dan lestarikan budaya dan aset indonesia ini!",jaga rawat dan lestarikan budaya dan aset indonesia ini,jaga rawat lestarikan budaya aset indonesia,"['jaga', 'rawat', 'lestarikan', 'budaya', 'aset', 'indonesia']",jaga rawat lestari budaya aset indonesia
4,Tiket masuk terjangkau tetapi sepi pengunjung,tiket masuk terjangkau tetapi sepi pengunjung,tiket masuk terjangkau sepi pengunjung,"['tiket', 'masuk', 'terjangkau', 'sepi', 'pengunjung']",tiket masuk jangkau sepi unjung
4,Kita bisa oraktek membatik di museum ini,kita bisa oraktek membatik di museum ini,oraktek membatik museum,"['oraktek', 'membatik', 'museum']",oraktek batik museum
4,Belajar banyak tentang batik ditempat ini ?? ?,belajar banyak tentang batik ditempat ini  ,belajar batik ditempat,"['belajar', 'batik', 'ditempat']",ajar batik tempat
4,"Tempat adem,bisa blajar praktek batik.",tempat adembisa blajar praktek batik,adembisa blajar praktek batik,"['adembisa', 'blajar', 'praktek', 'batik']",adembisa blajar praktek batik
4,Melestarikan warisan budaya dunia Batik Indonesia,melestarikan warisan budaya dunia batik indonesia,melestarikan warisan budaya dunia batik indonesia,"['melestarikan', 'warisan', 'budaya', 'dunia', 'batik', 'indonesia']",lestari waris budaya dunia batik indonesia
4,Cukup memberi edukasi ttg perbatikan,cukup memberi edukasi ttg perbatikan,edukasi ttg perbatikan,"['edukasi', 'ttg', 'perbatikan']",edukasi ttg bati
4,Perlu dilengkapi lagi koleksi dan penataannya,perlu dilengkapi lagi koleksi dan penataannya,dilengkapi koleksi penataannya,"['dilengkapi', 'koleksi', 'penataannya']",lengkap koleksi tata
4,salah satu destinasi wisata di kota pekalongan,salah satu destinasi wisata di kota pekalongan,salah destinasi wisata kota pekalongan,"['salah', 'destinasi', 'wisata', 'kota', 'pekalongan']",salah destinasi wisata kota kalong
4,TEMPAT PARKIR LUAS+BERSIH NYAMAN ADEM,tempat parkir luasbersih nyaman adem,parkir luasbersih nyaman adem,"['parkir', 'luasbersih', 'nyaman', 'adem']",parkir luasbersih nyaman adem
4,Sepi karena kurang menarik,sepi karena kurang menarik,sepi menarik,"['sepi', 'menarik']",sepi tarik
4,Tempatnya asri. Dan juga bersih,tempatnya asri dan juga bersih,tempatnya asri bersih,"['tempatnya', 'asri', 'bersih']",tempat asri bersih
4,Sejarah batik di jateng,sejarah batik di jateng,sejarah batik jateng,"['sejarah', 'batik', 'jateng']",sejarah batik jateng
4,Tempat belajar tentang batik,tempat belajar tentang batik,belajar batik,"['belajar', 'batik']",ajar batik
4,Bagus untuk mengenal sejarah,bagus untuk mengenal sejarah,bagus mengenal sejarah,"['bagus', 'mengenal', 'sejarah']",bagus kenal sejarah
4,Asik mencoba membatik,asik mencoba membatik,asik mencoba membatik,"['asik', 'mencoba', 'membatik']",asik coba batik
4,Tempatnya bagus,tempatnya bagus,tempatnya bagus,"['tempatnya', 'bagus']",tempat bagus
4,sangat menarik,sangat menarik,menarik,['menarik'],tarik
4,Tempatnya Strategis,tempatnya strategis,tempatnya strategis,"['tempatnya', 'strategis']",tempat strategis
4,Kurang pemeliharaan nya,kurang pemeliharaan nya,pemeliharaan nya,"['pemeliharaan', 'nya']",pelihara nya
4,Sejarah batik pekalongan,sejarah batik pekalongan,sejarah batik pekalongan,"['sejarah', 'batik', 'pekalongan']",sejarah batik kalong
4,Edukatif,edukatif,edukatif,['edukatif'],edukatif
4,Tempat yang unik,tempat yang unik,unik,['unik'],unik
4,Edukatif,edukatif,edukatif,['edukatif'],edukatif
4,Musium Batik Dunia,musium batik dunia,musium batik dunia,"['musium', 'batik', 'dunia']",musium batik dunia
4,oke,oke,oke,['oke'],oke
4,Apik,apik,apik,['apik'],apik
4,Bagus,bagus,bagus,['bagus'],bagus
4,Arsip budaya...,arsip budaya,arsip budaya,"['arsip', 'budaya']",arsip budaya
4,"Anda akan terbantu memahami industri batik khususnya di Pekalongan. Tempat ini juga menampilkan banyak varian batik dalam negeri bahkan luar negeri sehingga Anda bisa menebak apa saja perbedaannya. Di bagian akhir Anda bisa mempelajari cara mengaplikasikan ""malam"" sebagai salah satu dari beberapa langkah pembuatan batik perajin.",anda akan terbantu memahami industri batik khususnya di pekalongan tempat ini juga menampilkan banyak varian batik dalam negeri bahkan luar negeri sehingga anda bisa menebak apa saja perbedaannya di bagian akhir anda bisa mempelajari cara mengaplikasikan malam sebagai salah satu dari beberapa langkah pembuatan batik perajin,terbantu memahami industri batik pekalongan menampilkan varian batik negeri negeri menebak perbedaannya mempelajari mengaplikasikan malam salah langkah pembuatan batik perajin,"['terbantu', 'memahami', 'industri', 'batik', 'pekalongan', 'menampilkan', 'varian', 'batik', 'negeri', 'negeri', 'menebak', 'perbedaannya', 'mempelajari', 'mengaplikasikan', 'malam', 'salah', 'langkah', 'pembuatan', 'batik', 'perajin']",bantu paham industri batik kalong tampil varian batik negeri negeri tebak beda ajar aplikasi malam salah langkah buat batik rajin
4,"Museum yang bagus tapi kecil. Untuk masuk ke dalam, Anda dikenakan biaya masuk sebesar Rp 5.000 dan Anda akan mendapatkan tur berpemandu di dalamnya. Orang-orangnya sangat ramah. Terdapat bengkel kecil di dalamnya di mana Anda dapat membuat berbagai jenis batik secara gratis. Tepat di sebelah museum terdapat masjid terbesar di Pekalongan dan juga titik KM 0 tepat di depan museum. Anda hanya memerlukan waktu sekitar 30 - 45 menit untuk berjalan-jalan. Mereka hanya memiliki 3 kamar untuk Anda masuki.",museum yang bagus tapi kecil untuk masuk ke dalam anda dikenakan biaya masuk sebesar rp 5000 dan anda akan mendapatkan tur berpemandu di dalamnya orangorangnya sangat ramah terdapat bengkel kecil di dalamnya di mana anda dapat membuat berbagai jenis batik secara gratis tepat di sebelah museum terdapat masjid terbesar di pekalongan dan juga titik km 0 tepat di depan museum anda hanya memerlukan waktu sekitar 30  45 menit untuk berjalanjalan mereka hanya memiliki 3 kamar untuk anda masuki,museum bagus masuk dikenakan biaya masuk rp 5000 tur berpemandu dalamnya orangorangnya ramah bengkel dalamnya jenis batik gratis sebelah museum masjid terbesar pekalongan titik km 0 museum 30 45 menit berjalanjalan memiliki 3 kamar masuki,"['museum', 'bagus', 'masuk', 'dikenakan', 'biaya', 'masuk', 'rp', '5000', 'tur', 'berpemandu', 'dalamnya', 'orangorangnya', 'ramah', 'bengkel', 'dalamnya', 'jenis', 'batik', 'gratis', 'sebelah', 'museum', 'masjid', 'terbesar', 'pekalongan', 'titik', 'km', '0', 'museum', '30', '45', 'menit', 'berjalanjalan', 'memiliki', '3', 'kamar', 'masuki']",museum bagus masuk kena biaya masuk rp 5000 tur pandu dalam orangorangnya ramah bengkel dalam jenis batik gratis belah museum masjid besar kalong titik km 0 museum 30 45 menit berjalanjalan milik 3 kamar masuk
4,"Banyak sekali informasi tentang batik (alat, cara membuat, nama, corak) dan lain-lain.
Anak-anak juga bisa mencoba membuat batik sendiri dengan canting atau cap.",banyak sekali informasi tentang batik alat cara membuat nama corak dan lainlainanakanak juga bisa mencoba membuat batik sendiri dengan canting atau cap,informasi batik alat nama corak lainlainanakanak mencoba batik canting cap,"['informasi', 'batik', 'alat', 'nama', 'corak', 'lainlainanakanak', 'mencoba', 'batik', 'canting', 'cap']",informasi batik alat nama corak lainlainanakanak coba batik canting cap
4,"Menyenangkan, disajikan dengan indah. Bebas.
Sayang sekali tidak ada penjelasan dalam bahasa Inggris. Staf bersedia memberikan penjelasan kecil jika bahasa Inggris sulit.",menyenangkan disajikan dengan indah bebassayang sekali tidak ada penjelasan dalam bahasa inggris staf bersedia memberikan penjelasan kecil jika bahasa inggris sulit,menyenangkan disajikan indah bebassayang penjelasan bahasa inggris staf bersedia penjelasan bahasa inggris sulit,"['menyenangkan', 'disajikan', 'indah', 'bebassayang', 'penjelasan', 'bahasa', 'inggris', 'staf', 'bersedia', 'penjelasan', 'bahasa', 'inggris', 'sulit']",senang saji indah bebassayang jelas bahasa inggris staf sedia jelas bahasa inggris sulit
4,"Tempat yang bagus untuk belajar batik, bukan hanya batik pekalongan. Di sini kita bisa mempelajari sejarah batik dan batik di seluruh negeri. Koleksi batiknya sudah ada sejak bertahun-tahun yang lalu, namun tetap terlihat menakjubkan",tempat yang bagus untuk belajar batik bukan hanya batik pekalongan di sini kita bisa mempelajari sejarah batik dan batik di seluruh negeri koleksi batiknya sudah ada sejak bertahuntahun yang lalu namun tetap terlihat menakjubkan,bagus belajar batik batik pekalongan mempelajari sejarah batik batik negeri koleksi batiknya bertahuntahun menakjubkan,"['bagus', 'belajar', 'batik', 'batik', 'pekalongan', 'mempelajari', 'sejarah', 'batik', 'batik', 'negeri', 'koleksi', 'batiknya', 'bertahuntahun', 'menakjubkan']",bagus ajar batik batik kalong ajar sejarah batik batik negeri koleksi batik bertahuntahun takjub
4,"Museum membutuhkan perhatian ekstra dan inovatif untuk mempromosikan nilainya.
Bangunan bersejarah yang bagus.
Kita bisa mencoba menggambar batik.",museum membutuhkan perhatian ekstra dan inovatif untuk mempromosikan nilainyabangunan bersejarah yang baguskita bisa mencoba menggambar batik,museum membutuhkan perhatian ekstra inovatif mempromosikan nilainyabangunan bersejarah baguskita mencoba menggambar batik,"['museum', 'membutuhkan', 'perhatian', 'ekstra', 'inovatif', 'mempromosikan', 'nilainyabangunan', 'bersejarah', 'baguskita', 'mencoba', 'menggambar', 'batik']",museum butuh perhati ekstra inovatif promosi nilainyabangunan sejarah baguskita coba gambar batik
4,"Jika Anda tertarik dengan batik adalah tempat yang bagus untuk dikunjungi, pemandu wisatanya sangat berpengetahuan, Anda pasti akan belajar sesuatu",jika anda tertarik dengan batik adalah tempat yang bagus untuk dikunjungi pemandu wisatanya sangat berpengetahuan anda pasti akan belajar sesuatu,tertarik batik bagus dikunjungi pemandu wisatanya berpengetahuan belajar,"['tertarik', 'batik', 'bagus', 'dikunjungi', 'pemandu', 'wisatanya', 'berpengetahuan', 'belajar']",tarik batik bagus kunjung pandu wisata tahu ajar
4,Bukan museum terbaik tentang batik tapi okelah.,bukan museum terbaik tentang batik tapi okelah,museum terbaik batik okelah,"['museum', 'terbaik', 'batik', 'okelah']",museum baik batik oke
4,"Memberikan suasana yang nyaman karena museum ini menempati salah satu bangunan tua di kota. Namun, mereka bisa berbuat lebih baik untuk menjaga museum.",memberikan suasana yang nyaman karena museum ini menempati salah satu bangunan tua di kota namun mereka bisa berbuat lebih baik untuk menjaga museum,suasana nyaman museum menempati salah bangunan tua kota berbuat menjaga museum,"['suasana', 'nyaman', 'museum', 'menempati', 'salah', 'bangunan', 'tua', 'kota', 'berbuat', 'menjaga', 'museum']",suasana nyaman museum tempat salah bangun tua kota buat jaga museum
4,"Itu adalah perjalanan yang menarik. Saya menyukai batik yang dipamerkan, namun saya mengharapkan penjelasan yang lebih rinci dan kaya tentang batik daerah tersebut. Toko museum bisa menjual lebih banyak jenis batik. Kafetaria juga perlu beberapa perbaikan. Bangunannya tua & indah. Saya yakin ada cara untuk membuatnya lebih menarik bagi pengunjung.",itu adalah perjalanan yang menarik saya menyukai batik yang dipamerkan namun saya mengharapkan penjelasan yang lebih rinci dan kaya tentang batik daerah tersebut toko museum bisa menjual lebih banyak jenis batik kafetaria juga perlu beberapa perbaikan bangunannya tua  indah saya yakin ada cara untuk membuatnya lebih menarik bagi pengunjung,perjalanan menarik menyukai batik dipamerkan mengharapkan penjelasan rinci kaya batik daerah toko museum menjual jenis batik kafetaria perbaikan bangunannya tua indah membuatnya menarik pengunjung,"['perjalanan', 'menarik', 'menyukai', 'batik', 'dipamerkan', 'mengharapkan', 'penjelasan', 'rinci', 'kaya', 'batik', 'daerah', 'toko', 'museum', 'menjual', 'jenis', 'batik', 'kafetaria', 'perbaikan', 'bangunannya', 'tua', 'indah', 'membuatnya', 'menarik', 'pengunjung']",jalan tarik suka batik pamer harap jelas rinci kaya batik daerah toko museum jual jenis batik kafetaria baik bangun tua indah buat tarik unjung
4,"Biaya masuknya sangat murah. Tempatnya sudah tua dan tidak terawat, tapi ACnya berfungsi dengan baik. Panduan ini sangat membantu dan berpengetahuan. Terdapat bengkel pembuatan batik pada selembar kain kecil.",biaya masuknya sangat murah tempatnya sudah tua dan tidak terawat tapi acnya berfungsi dengan baik panduan ini sangat membantu dan berpengetahuan terdapat bengkel pembuatan batik pada selembar kain kecil,biaya masuknya murah tempatnya tua terawat acnya berfungsi panduan membantu berpengetahuan bengkel pembuatan batik selembar kain,"['biaya', 'masuknya', 'murah', 'tempatnya', 'tua', 'terawat', 'acnya', 'berfungsi', 'panduan', 'membantu', 'berpengetahuan', 'bengkel', 'pembuatan', 'batik', 'selembar', 'kain']",biaya masuk murah tempat tua awat acnya fungsi pandu bantu tahu bengkel buat batik lembar kain
4,"Tempat yang bagus untuk belajar tentang batik, khususnya batik pekalongan",tempat yang bagus untuk belajar tentang batik khususnya batik pekalongan,bagus belajar batik batik pekalongan,"['bagus', 'belajar', 'batik', 'batik', 'pekalongan']",bagus ajar batik batik kalong
4,"Museum wisata khusus di kota ini yang terkenal dengan pembuatan dan penenunan pakaian tradisional Indonesia yang dikenakan pada acara-acara khusus seperti pernikahan, hari raya, dan hari nasional disebut batik.",museum wisata khusus di kota ini yang terkenal dengan pembuatan dan penenunan pakaian tradisional indonesia yang dikenakan pada acaraacara khusus seperti pernikahan hari raya dan hari nasional disebut batik,museum wisata khusus kota terkenal pembuatan penenunan pakaian tradisional indonesia dikenakan acaraacara khusus pernikahan raya nasional batik,"['museum', 'wisata', 'khusus', 'kota', 'terkenal', 'pembuatan', 'penenunan', 'pakaian', 'tradisional', 'indonesia', 'dikenakan', 'acaraacara', 'khusus', 'pernikahan', 'raya', 'nasional', 'batik']",museum wisata khusus kota kenal buat tenun pakai tradisional indonesia kena acaraacara khusus nikah raya nasional batik
4,"Saya sangat menyukai batik dan sekarang saya tahu sejarah dan arti dari setiap desain dari daerah setempat dan seluruh Indonesia. Anda bisa membayar 5 ribu rupiah untuk tiket dan pemandunya, dan Anda bisa melihat berbagai desain yang berwarna-warni dan indah. Kini, saya memakai batik dengan lebih bangga dari sebelumnya.",saya sangat menyukai batik dan sekarang saya tahu sejarah dan arti dari setiap desain dari daerah setempat dan seluruh indonesia anda bisa membayar 5 ribu rupiah untuk tiket dan pemandunya dan anda bisa melihat berbagai desain yang berwarnawarni dan indah kini saya memakai batik dengan lebih bangga dari sebelumnya,menyukai batik sejarah arti desain daerah indonesia membayar 5 ribu rupiah tiket pemandunya desain berwarnawarni indah memakai batik bangga,"['menyukai', 'batik', 'sejarah', 'arti', 'desain', 'daerah', 'indonesia', 'membayar', '5', 'ribu', 'rupiah', 'tiket', 'pemandunya', 'desain', 'berwarnawarni', 'indah', 'memakai', 'batik', 'bangga']",suka batik sejarah arti desain daerah indonesia bayar 5 ribu rupiah tiket pandu desain berwarnawarni indah pakai batik bangga
4,"Ini adalah tempat yang wajib dikunjungi jika Anda adalah orang yang menyukai batik tradisional Indonesia. Selain menampilkan berbagai koleksi batik dari berbagai daerah di Indonesia, Anda juga akan dipandu oleh para staf yang akan menjelaskan arti dan asal muasal batik tersebut.
Selain itu Anda juga bisa belajar cara ?membatik? yang sederhana dari instruktur. Jika ingin menggunakan alat membatik asli seperti canting, tersedia juga jika ada instruktur di sekitar.",ini adalah tempat yang wajib dikunjungi jika anda adalah orang yang menyukai batik tradisional indonesia selain menampilkan berbagai koleksi batik dari berbagai daerah di indonesia anda juga akan dipandu oleh para staf yang akan menjelaskan arti dan asal muasal batik tersebutselain itu anda juga bisa belajar cara membatik yang sederhana dari instruktur jika ingin menggunakan alat membatik asli seperti canting tersedia juga jika ada instruktur di sekitar,wajib dikunjungi orang menyukai batik tradisional indonesia menampilkan koleksi batik daerah indonesia dipandu staf arti muasal batik tersebutselain belajar membatik sederhana instruktur alat membatik asli canting tersedia instruktur,"['wajib', 'dikunjungi', 'orang', 'menyukai', 'batik', 'tradisional', 'indonesia', 'menampilkan', 'koleksi', 'batik', 'daerah', 'indonesia', 'dipandu', 'staf', 'arti', 'muasal', 'batik', 'tersebutselain', 'belajar', 'membatik', 'sederhana', 'instruktur', 'alat', 'membatik', 'asli', 'canting', 'tersedia', 'instruktur']",wajib kunjung orang suka batik tradisional indonesia tampil koleksi batik daerah indonesia pandu staf arti muasal batik tersebutselain ajar batik sederhana instruktur alat batik asli canting sedia instruktur
4,"Parkir di jalan. Museum kecil. Pintu masuk murah. Dapatkan tur berpemandu yang disertakan (membutuhkan waktu sekitar 20 menit). Kemudian Anda bisa membatik (stempel/pensil yang dipanaskan) jika Anda punya waktu.  Secara keseluruhan pengalaman bagus. Jika Anda dekat, patut dikunjungi.",parkir di jalan museum kecil pintu masuk murah dapatkan tur berpemandu yang disertakan membutuhkan waktu sekitar 20 menit kemudian anda bisa membatik stempelpensil yang dipanaskan jika anda punya waktu  secara keseluruhan pengalaman bagus jika anda dekat patut dikunjungi,parkir jalan museum pintu masuk murah dapatkan tur berpemandu disertakan membutuhkan 20 menit membatik stempelpensil dipanaskan pengalaman bagus patut dikunjungi,"['parkir', 'jalan', 'museum', 'pintu', 'masuk', 'murah', 'dapatkan', 'tur', 'berpemandu', 'disertakan', 'membutuhkan', '20', 'menit', 'membatik', 'stempelpensil', 'dipanaskan', 'pengalaman', 'bagus', 'patut', 'dikunjungi']",parkir jalan museum pintu masuk murah dapat tur pandu serta butuh 20 menit batik stempelpensil panas alam bagus patut kunjung
4,Tempat mendidik untuk mengenal salah satu budaya Indonesia.,tempat mendidik untuk mengenal salah satu budaya indonesia,mendidik mengenal salah budaya indonesia,"['mendidik', 'mengenal', 'salah', 'budaya', 'indonesia']",didik kenal salah budaya indonesia
4,Tempat yang bagus untuk mengenal batik.,tempat yang bagus untuk mengenal batik,bagus mengenal batik,"['bagus', 'mengenal', 'batik']",bagus kenal batik
4,Museum yang bagus.. menyukainya,museum yang bagus menyukainya,museum bagus menyukainya,"['museum', 'bagus', 'menyukainya']",museum bagus suka
4,Senang rasanya bisa diperkenalkan dengan sejarah daerah produksi batik terkenal di Indonesia???? Patut disimak bahwa bangunan ini masih bertahan sejak pertama kali batik diproduksi. ?,senang rasanya bisa diperkenalkan dengan sejarah daerah produksi batik terkenal di indonesia patut disimak bahwa bangunan ini masih bertahan sejak pertama kali batik diproduksi ,senang diperkenalkan sejarah daerah produksi batik terkenal indonesia patut disimak bangunan bertahan kali batik diproduksi,"['senang', 'diperkenalkan', 'sejarah', 'daerah', 'produksi', 'batik', 'terkenal', 'indonesia', 'patut', 'disimak', 'bangunan', 'bertahan', 'kali', 'batik', 'diproduksi']",senang kenal sejarah daerah produksi batik kenal indonesia patut simak bangun tahan kali batik produksi
4,Berpengetahuan luas.. salah satu tanda tanah penting di pekalongan,berpengetahuan luas salah satu tanda tanah penting di pekalongan,berpengetahuan luas salah tanda tanah pekalongan,"['berpengetahuan', 'luas', 'salah', 'tanda', 'tanah', 'pekalongan']",tahu luas salah tanda tanah kalong
4,"Mereka punya koleksi bagus, favoritku adalah ""pagi sore""",mereka punya koleksi bagus favoritku adalah pagi sore,koleksi bagus favoritku pagi sore,"['koleksi', 'bagus', 'favoritku', 'pagi', 'sore']",koleksi bagus favorit pagi sore
4,Tempat yang bagus untuk belajar Batik,tempat yang bagus untuk belajar batik,bagus belajar batik,"['bagus', 'belajar', 'batik']",bagus ajar batik
4,Menambah pengetahuan tentang BATIK Asal Pekalongan.....???????????? ?,menambah pengetahuan tentang batik asal pekalongan ,menambah pengetahuan batik pekalongan,"['menambah', 'pengetahuan', 'batik', 'pekalongan']",tambah tahu batik kalong
4,Kita bisa mencoba untuk #membatik. Bebas,kita bisa mencoba untuk membatik bebas,mencoba membatik bebas,"['mencoba', 'membatik', 'bebas']",coba batik bebas
4,Sejarah Batik. Mereka memiliki panduan. Tempat ini dirawat dengan cukup baik. Biarkan 2 jam di sana.,sejarah batik mereka memiliki panduan tempat ini dirawat dengan cukup baik biarkan 2 jam di sana,sejarah batik memiliki panduan dirawat biarkan 2 jam,"['sejarah', 'batik', 'memiliki', 'panduan', 'dirawat', 'biarkan', '2', 'jam']",sejarah batik milik pandu rawat biar 2 jam
4,Tempatnya kecil tapi banyak ilmu yang kami dapatkan tentang batik. Harga tiket murah,tempatnya kecil tapi banyak ilmu yang kami dapatkan tentang batik harga tiket murah,tempatnya ilmu dapatkan batik harga tiket murah,"['tempatnya', 'ilmu', 'dapatkan', 'batik', 'harga', 'tiket', 'murah']",tempat ilmu dapat batik harga tiket murah
4,Harus mengunjungi museum di Pekalongan. Anda bisa mempelajari sejarah tentang Batik Pekalongan secara umum,harus mengunjungi museum di pekalongan anda bisa mempelajari sejarah tentang batik pekalongan secara umum,mengunjungi museum pekalongan mempelajari sejarah batik pekalongan,"['mengunjungi', 'museum', 'pekalongan', 'mempelajari', 'sejarah', 'batik', 'pekalongan']",unjung museum kalong ajar sejarah batik kalong
4,"Tidak terlalu besar, letaknya di tengah kota",tidak terlalu besar letaknya di tengah kota,letaknya kota,"['letaknya', 'kota']",letak kota
4,"Tempat menarik untuk mempelajari berbagai pola, teknik, dan budaya batik Indonesia...",tempat menarik untuk mempelajari berbagai pola teknik dan budaya batik indonesia,menarik mempelajari pola teknik budaya batik indonesia,"['menarik', 'mempelajari', 'pola', 'teknik', 'budaya', 'batik', 'indonesia']",tarik ajar pola teknik budaya batik indonesia
4,Pemandu bisa menjelaskan dengan jelas tentang sejarah batik.,pemandu bisa menjelaskan dengan jelas tentang sejarah batik,pemandu sejarah batik,"['pemandu', 'sejarah', 'batik']",pandu sejarah batik
4,Museum Batik pertama di Indonesia yang wajib Anda datangi.,museum batik pertama di indonesia yang wajib anda datangi,museum batik indonesia wajib datangi,"['museum', 'batik', 'indonesia', 'wajib', 'datangi']",museum batik indonesia wajib datang
4,Tempat yang bagus untuk pecinta batik,tempat yang bagus untuk pecinta batik,bagus pecinta batik,"['bagus', 'pecinta', 'batik']",bagus cinta batik
4,Museum yang bagus untuk menambah pengetahuan Anda tentang Batik..,museum yang bagus untuk menambah pengetahuan anda tentang batik,museum bagus menambah pengetahuan batik,"['museum', 'bagus', 'menambah', 'pengetahuan', 'batik']",museum bagus tambah tahu batik
4,"bangunan tua yang menawan, dengan beragam koleksi kain batik asli",bangunan tua yang menawan dengan beragam koleksi kain batik asli,bangunan tua menawan beragam koleksi kain batik asli,"['bangunan', 'tua', 'menawan', 'beragam', 'koleksi', 'kain', 'batik', 'asli']",bangun tua tawan agam koleksi kain batik asli
4,Perlu pemasaran yang lebih baik.,perlu pemasaran yang lebih baik,pemasaran,['pemasaran'],pasar
4,Tutup dan tidak tahu apa yang ada di dalamnya..,tutup dan tidak tahu apa yang ada di dalamnya,tutup dalamnya,"['tutup', 'dalamnya']",tutup dalam
4,Tempat yang bagus...,tempat yang bagus,bagus,['bagus'],bagus
4,Baik untuk anak-anak,baik untuk anakanak,anakanak,['anakanak'],anakanak
