content,score
simple fast recomended,4
nice,5
ok,5
sediakan fitur stoploss/trailing stop.selebihnya bagus,4
good aplikasi,5
tolong Murahin fi transaksi nya,5
bagus,4
"Mantabb...sejauh ini baik baik saja....baik jual beli,depo widraw,...saran saja,untuk batas minim widrawnya jgn terlalu tinggi...",5
terbaik,5
mantap 👍,5
bgus,5
Ok,5
input ajh ini sih untuk grafikny supaya jd realtime ya,4
good,5
👍,5
mantap biaya tf nya murah sama jika kita skan tf antar Bank,5
Sejauh ini aman²aja dan untuk minim depo semoga aja ada dikisaran 10k 👍👍,5
Terlalu mahal fee nya gaess,1
"Karena usdt di REKENINGKU hanya support network ERC20 jadi di biaya agak mahal,andaikan mau support jaringan BEP20 mungkin lebih bagus kedepannya",5
Min kalo bisa tambahkan koin metaverse lainnnya dong yang lagi rame..ke gala or mana..ksihan sand ga ada temannya di system..wkkkkk,4
aplikasi crypto paling simpel dan nyaman menurut sy,5
Respon CS cepat.,5
banyakin coin lagi yang micin,3
ok mantab,5
Jos,5
Aplikasi ini bisa dijualbelikan ndak di semua mobil phone android dan bisa clearing (transfer) to bank.,1
Mantap,5
good,5
"sy unistal aplikasinya,,,login diakun sendiri aj gk bisa",1
ok,5
Susah untuk verifikasinya.. Yang kedua..,3
good,3
"Tidak bisa mengubah nomor telefon,karena nomor telefon saya yang lama hilang",1
Aplikasi trading terbaik,5
"Jangan pernab download ini aplikasi,beli usdt aja lama banget,lemot,mana biaya transfernya mahal banget 25 dollar,mau naik haji situu",1
Maksud foto pakek pegang kertas itu apa cobak.kayak napi aja.... Standart foto verifikasi terburuk yg pernah saya tau.alhamdulillah di tolak.auto un instal,1
"Koin maker,balancer kapan dibuka ya,dana saya hampir setahun nyangkut disitu mau di wd juga feenya mahal minta ampun",1
"Data saya yg sudah masuk dan tidak terverifikasi tolong dihapus atas nama abdul rohman.terlalu ribet verikasinya,smua intruksi sudah saya lakukan tp selain identitas ktp saya tidak bawa identitas lain krn ada di perantauan. Dan Saya tidak bertanggung jawab jika data saya disalah gunakan..terima kasih",1
"tidak suka dengan VITURNYA harus uplod foto KTP lha harus selfi dengan KTP lha, mending cari apk lain, takutnya nanti foto KTPnya disalahgunakan, jangan DOWNLOAD APK ini dah, mending cari yg lain lebih simpel kayak TRUST WALLET DAN LAIN-LAIN",1
👍,5
rekomen buat walet crypto dan trading,4
Sedikit demi sedikit yang penting lancar,5
ok,5
sangat bagus,5
"sangat memuaskan, tolong minta listing coin² metaverse yang lain, seperti mana dan lainya",5
mambantu Skali💯👍👍👍,5
"Cocok untuk pemula,semoga koin bisa tambah banyak lagi,sukses selalu!",5
apk amanah,5
Sering nyangkut bos/gagal buat jual beli,1
aplikasi terbaik abad ini,5
"Verifikasi selalu gagal, minimal harus pakai kamera mirrorless kali, atau DSLR. Prefer aplikasi lain",1
super sekali.....!!!,5
luar biasa,5
bagus,4
Ok banget,5
keren,5
mantab..,5
"kenapa susah verifikasi, kalo alasan ktp kurang jelas, harus ganti ktp baru?? gimana solusinya?",2
"Tambah metode deposit BCA dong min,",4
sedang mencoba jika puas saya + lagi 🌠,3
"Hati2 main crypto disini sering error Tombol jual dan beli ndak berfungsi normal Pengalaman waktu beli koin saat harga rendah malah pending, tiba 2 bisa ketika harga tinggi Pas mau jual ketika harga tinggi pending lagi, dan tiba2 terjual berhasil diharga rendah Awas permainan bandar yg curang iniiiiii",1
baik,5
"Cs nya ngerti kondisi mantap, aplikasi simpel, depo dan wd nya gak lama. Jual koin gak ada yg sisa , bagus ni aplikasi",5
mantap,5
Kalo gk punya ktp gk bisa punya akun rekeningku knp nya,3
Kenapa verivikasi selalu gaga..Sudah fto silfi ulang mau 1000 kali selulu gagal terus apk tipu,1
"Uninstall yg lain selfi sama ktp yg ini malah pake tulisan aneh,ribet,laporin aja ke bappebti.",1
tingkatkan lgi,5
sangat membantu ..dan pencairan sangat cepat semoga rekening ku menjadi solusi umat,5
Gx mau kasih ulasan apa2 Karna saya udh nyaman dengan rekeningku,5
pelajari,3
Rewel,3
tambah koin marketnyahh,5
memuaskan,5
Scam gabisa di wd,4
Bagus bgt mudah investasi dan token or koinnya ga asal semua sdh diteliti project dan masa depannya. Semoga cuan berjamaah! Tks,5
Mantap,5
Aplikasi yg mudah digunakan,5
Disuspend. Sudah dicek di gmail bagian SPAM dan kotak masuk enggak ada sama sekali email verifikasi.,1
sangat bermanfaat,5
Aplikasi bagus,5
"Simple gak membinggungkan, lancar selalu, ditunggu selalu update apk terbarunya",5
"Tambahin BSC dong, biar makin rame",2
"mantab, dan sangat mudah digunakan apalagi buat pemula",5
sangat mudah untuk digunakan,5
terbaik,5
"Sumpah aplikasi gak jelas, Verifikasi google gak dapat, malah disuruh kirim upload foto untuk reset 2 fa, Maunya apa sih",1
Oke,4
good,1
Cuma satu kekurangannya . tidak ada pengaturan PIN untuk masuk aplikasi,1
"Saya beri bintang tiga dulu.. Cukup bermanfaat😊🙏 tolong untuk ditambahkan coin coin yg belum ada di market REKENINGKU SPTI babbyshiba, babydoge, dogezila, shaitama ...",3
kurang bagus,2
Kenapa ini ke log out mulu yah? Kan jd kelewat momen nya gimana sih,1
mantap,5
Gooood,3
bagus,5
mantap,5
Sorry nih sebelumnya..saya ada kendala kok pas saya mau daftar d rekeningku suspend kenapa yah,3
"aplikasi sudah bagus, harap ditingkatkan lagi",5
"Kelebihan rekening ku, biaya Fee yang sangat istimewa, dibandingkan dengan exchange lain",5
"Semoga fitur deposit bisa untuk semua coin contoh:Zec, Sol, dan kalau bisa untuk Network bisa dikasih pilihan sehingga bisa deposit Erc/Bep/Trc",5
Tolong perkecil kan min minimal deposit Rp 10.000 saja biar semua orang kalangan belajar biar bisa nabung jangan terlalu besar ..,3
bagus,5
Buruk sekali gak bisa daftar,1
kapan raca coin masuk min?,4
mantap,5
Terpercaya Dan Amanah,5
"Kode Refferal : Dyningrum Gunakan Kode Dyningrum, agar setiap perdagangan kamu memiliki Komisi yg lebih tinggi, Dapatkan juga bonus dari aplikasi disetiap perdagangan, Banyak Cashback di setiap harinya. Happy Cuan ❤",5
mohon untuk menambahkan deapcoin(dap),3
"Sudah mengundang 3 teman buat dafta pakai reffeal saya,1 teman sudah selesai depo dan trading,tapi saya tidak bonus dapat apa""",1
rekening paling terbaik,5
"Untuk Matic kenapa cuma jaringan eth doang? Masa kalah ama tokokrypto yg matic nya ada pilihan jaringan polygon, bsc sama bep2?",3
Semoga lebih baik kedepannya..,5
perbanyak notifikasi naik turun nya market,5
Ribet verifikasinya.. Tolong di sederhanakan.. Gmn caranya? Selfie trus bawa kertas pake 2 tangan?,1
pemula,5
Biasanya gampang jual beli kok skrg susah ya kenapa?,4
mantap,5
good,5
Top banget... Dompet Crypto yg Keren.. pas buat saya... kritik & saran tambah lagi daftar koin koinnya..,5
"depo dari ovo lama sekali, ternyata setelah pembayaran, harus konfirmasi ke OVO dlm 15 detik.. untuk trading, panel2 instrument Rekeningku harus banyak belajar ke Stormgain. transparan, jelas n cepat..",5
Gak bisa wd,1
Tambahkan metode pembayaran dan penarikan gopay,3
"Saya Atas Nama : Nur Muhamad Lutfiansyah ->Melaporkan kendala: Dokumen yg di minta buat verifikasi itu apa si , foto KTP Udah, Selfia Sesua cara yg di tunjukan udah juga, Tapi masih aja belom di Verifikasi juga , Gagal Terus .. Mau Ngambil Data Doang? Atau bagaiamana ?",1
"Untuk coin cryptoya ditambah lagi , di perbanyak ....",2
Terbaik lah Cs rekeningku😘,5
we love rekeningku,4
sangat bermanfaat,5
Mau withdraw susah sekali Berapa kali kirim otp sms tetapi tidak masuk juga,5
3x verifikasi identitas gagal trs...,1
Kok aplikasinya tidak bisa dibukak seharian ini?,2
"rekeningku sgt bgus&mudah di mgerti..mudah""an ke depan nya bsa mnjdi lbh baik lgi..dan di banyakin koin nya lgi..",5
Ok,5
bagus,3
slow,1
Ini reku saya kok ga bs dibuka knp ya? Bs tolong beri solusi min? Apa ada no wa cs yg bs dihubungi?,3
bagus,5
mantap wallet Crypto aman,5
"Taiklah sama kau, mau ganti nomor hp aja susahnya minta ampun, untung belum sempat deposit, padahal niatnya mau deposit , uninstal lah apk gak guna",1
Baru nyoba,4
mantapp,5
"Awalnya sempat bingung, tapi setelah coba dipelacari...transaksi cepat tanpa ribet. Enaknya pakai IDR lagi. Keren",5
tolong di tambah fitur stoploss nya...biar saya kembali memakai aplikasi ini...trims,4
tolong dong diberi keterangan harga rata-rata (average price) dan persentase gain atau loss. seperti aplikasi jual beli saham.,4
"APLIKASI MANTAP, BANYAK BONUS. APALAGI KALO PAKE REFFERAL. Kode rer : 3224 , PENGIRIM RED DAPAT KOMISI DAN YANG MENGGUNAKAN REFF JUGA MENDAPAT KOMISI. TUNGGU APALAGI",5
aplikasi ini sangat bagus,5
"Bikin akunnya gampang, dab proseanya gak ribet gak kaya yg pada komen bintang 1 wkwkwk",4
bagus,5
Bagus,5
untuk saat ini mudah dan aman..,5
bagus,5
Terimakasih atas layanannya,5
ok,5
nice,4
"tombol BELI dan JUAL susah di klik , sering muncul tulisan GAGAL , udah komplain ke live chat dan tele ga ada solusi , gmn mau trading kalo tombol beli/jualnya susah di klik min , yg ada rugi terus krn kehilangan moment pas market lg bagus /jelek...gw jg trading pake apklikasi lain ga pernah ky gini cuma di rekku doang ngalamin ky gini , harus di perbaiki lagi aplikasinya kalo mau member betah trading di rekku... maaf ya min ini ulasan jujur tanpa bermaksud menjelekkan rekku...🙏",1
"Apk ini bagus,,orang yg GK bilang bagus berarati belum menggunakanya 💯%",3
Verivikasi email jg gagal terus...gmn...skip aja,1
Susah d verifikasinya app tolol,1
apk trading terpercaya.. good..,5
Mantap,5
Fake airdrop,1
mantaaap,5
"Setelah bbrp hari mencoba aplikasi ini, harus saya putuskan untuk uninstal, terlalu ribet luar biasa untuk pemula, mau deposit saja nggak pernah berhasil, bgmn nanti selanjutnya... Pffffffff.",1
"Saya mau transfer xrp dari wallet lain kesini, tp ga bisa karena minimum amount nya terlalu tinggi .. Tolong untuk deposit xrp dari wallet lain, minimum amount nya di kurangin.. masa minimal nya harus 22xrp",5
jos,5
mantap,5
bagus,5
bagus,5
"Tolong tambahkan coin binance smart chain (BSC) dan DEAPCOIN, jika di tambahkan auto bintang 5 tinggal di rekeningku into yg belum ada coin BSC , masa kalah sama apk sebelah!!!! Saya akui bahwa biaya wd kalian lebih murah daripada apk lain tetapi itu tadi tolong tambahkan coin BSC",1
luar biasa,5
bagus,5
"Bagus banget kok app nya, cuman minta tolong di tambahkan Matic Jaringan Polygon ya makasihhhhhhhhhhhh",5
mudah digunakan,4
Oke,5
"Setelah update bukannya kebih baik, malah makin lemot banget, saya sebagai user rekeningku menjadi tidak nyaman lagi menggunakannya, mohon segera d perbaiki Terimkasih!",1
tempat inves yg terpercaya,4
mantap,5
Nyoba download berkali2 gagal terus,1
Lumayan bagus,5
"Ini kenapa susah login buat liat saldo aja ga Bisa2, gmn mau jual beli lemot banget kmaren2 ga ada masalah. Sekarang makin lemot",2
baik,5
Aplikasi yang benar-benar bagus Semuanya serba cepat Proses jual beli nya cepat Dan yang paling saya suka adalah proses withdraw nya yang begitu cepat tidak sampai 5 menit dan mungkin hanya 1 menit sudah cair Emang Rekeningku MANTAP BETUL Terimakasih banyak rekeningku,5
good,5
Saya udh ferivikasi ko. Malah balik lgi nyuruh ferivikasi padahal udh photo Datasaya. Loh. Mohon bantuan nya dong. Bintang satu dulua kalau udh beres tambah bintang okh.,1
jos lah rekening ku,5
ok,5
"Semoga ini langkah baru setelah saya merge dari apk fiat ke sini, saya rasa disini lebih simple, cuman saran kalo bisa TA nya lebih ke save agar saya ketika exit dari apk TA tetap dalam Posisi yang telah saya Setting terima kasih admin.",5
sangat baik,5
Ini aku herann dulu ngk kaya gini ini apk masa harga koinya ngk mengikuti harga pasar..saat PAM tinggi dan selisihnya jauh bget gitu lhoo....berati harganya bisa di manipulasi oleh developer....wahhh ada bug ternyata nyesel kasih bintang 5 sumpahh,4
lancar jaya....,5
"Ga, jelas aplikasi ini susah daftarx masih bagus aplikasi sebelah",1
mantaaap,5
mantab kasih 5,5
"Semakin susah aja login nya, makin ribet. Ganti aplikasi sebelah aja ah",1
Nah good,5
Aplikasi paling mudah trading di rekeningku tidak ribet dan simpel lumayan bisa bantu keuangan tiap hari,5
Terbaik,5
"Diantara semua aplikasi trader, rekeningku menurutku yg paling user friendly.. Wd dan depositnya pun terhitung cepat tidak bertele tele.semoga kedepannya coin xmr(monero) bisa di perjual belikan disini, soalnya saya mining xmr, males kalau harus wdnya ke aplikasi sebelah udah nyaman di rekeningku.. Semoga terdengar oleh rekeningku.. 🙏",5
"Platform paling buruk yg sy temui, sekelas indodax,binance,gate.io send token salah jaringan masih bisa dibalikin lah ini aset dinyatakan hilang..stop make platform ini wd nya juga sangat buruk fee emang rendah tp berhari2 baru tiba..pindah exchange gue",1
bagus buat pemula,5
aplikasi Rekeningku sangat bagus,4
"mantap, min",5
ok,5
simple,5
"Tolong ditambah layanan bank BCA, BNI, BRI biar mempermudah dalah top up saldo karena yang tertera hanya layanan bank MANDIRI dan PERMATA, sekali lagi mohon ditambah banknya.",2
transaksi cepat,5
keren,5
the best 👍👍👍,5
simpel lebih menyenangkan,5
ok,4
sangat bagus,4
Sangat buruk bisa masuk keakun gak bisa masuk kewalet dah verificati muka berulang kali sukses kode fa gak bisa .untung belum saya kirim btc eth shiba saya bisa lenyap ni dimakan sama begal terselubung kita tau indinesia sarangnya korup dan begal berdasi walaupun terdaftar diojk,1
semoga semakin berkembang menjadi yg terbaik,4
"Saya baru pakai aplikasi ini, sejauh ini tidak ada masalah. Semoga cuan",5
Ribet.. Udah foto ktp harus juga foto sambil pegang kertas karton bertuliskan pengajuan..zzzzzz Pindah aja ke app sebelah lebih simple,1
Bisa menjual aset 100% tanpa sisa. Terimakasih. Berkah rejeki.,5
"unistal dulu, verifikasi sampai 4x ditolak terus padahal ingin makai, admin na ganti atau benahi systemnya, kalah sama platfoam lainya citranya buruk lama lama.",1
4 bintang dulu ya min mudah mudahan bagus jadi bisa saya kasih lagi 1,4
ok,5
"Sementara bagus... Mudah2an bisa update terus untuk koin nya, Belum ada kendala apapun....",5
Tolong tambahin koin raca bang,4
bagus dan mudah,5
saya suka wallet rekeningku...tp kendalanya klo mw deposit kudu cepe diturunin dong minimal 50 gt,5
pokoknya rekeningku mantap bgt gaesss..👌,5
platform yang bagus banget buat tempat berinvestasi.,5
good,5
bagus,5
🥵,3
"Bagus sekali aplikasi ini,",5
Good,4
Para aplikasi tai,1
👍👍👍,5
"Rekeningku memang mantap, tidak ada salahnya melihat aplikasi lain dg tampilan yg ""mewah banget"" spt Stormgain, CoinMarketcap saja tampilannya masih spt ""anak desa"". Ayo Rekeningku,,!! ke Salon biar tambah cantik..!!",5
jossss mantap jiwa 💪👍👍,5
ok,5
"Aplikasinya sangat bagus, saya sangat puas, rekomendasi min tolong perbanyak listing lagi coin² yg bagus, seperti coin mana Dan raca",5
Saya akan mencoba,5
Berkat rekeningku sy bisa bayar listrik dan wiffi tiap bulan. Terimakasih,5
"Mantap mksh rekening ku.pencairan dana langsung masuk ,ke dana tapi kenapa ya kalau ke akun Bank BRI agak lama masuk nya.",5
harus bisa jual juga dan pindah ke yg Laen nya dan dapat menyesuaikan inves,3
mantap jiwa,5
kasih 3 lok....pemula soal nya,3
Rekeningku mantap,5
belum terverifikasi,3
bgus sekali aplikasi nya,5
mantep,5
Suka sekali,5
"kenapa aplikasinya loding terus tidak terlihat, padahal sinyal bagus, apakah ada perbaikan?",4
Aku ksi Bintang 5👍👍,5
"Astaga baru saja buat akun, suruh nunggu email sudah ditunggu ga ada email masuk baik inbox maupun spam giliran mau masuk password salah. Tolong dong diperhatikan kok bisa seperti itu???.",1
aplikasi paling nyaman utk jual beli crypto bagi pemakai Rupiah... tidak perlu geser geser ke usdt... cuma ya gitu... ditambahin dong koleksi koinnya,5
Sengaja saya kasih bintang 5 agar kalian bisa baca.. buat kalian yang baru mau download aplikasi ini. Agar tidak mendownload nya. Karena aplikasi ini busuk,5
"Kalau bisa ada riwayat pembelian coin kita donk pak,kaya sebelah....jd tau kmren kita beli di harga brpa...kdng lupa euy",5
memuaskan,5
bagus,5
"Daftarnya gampang sekali, ga ada 1 jam akun sudah terverifikasi, mudah mudahan yg lainnya jg lancar semua.",5
good,5
4 dulu blum kyc soalnya😀😀😀,4
baguss,5
"sistem aset jual beli crypto pakai idr yg mantap..👍👍,cuma masih agak lemot saat jual lg ke idr.",3
"Min knp harus verifikasinya selfii dan kertas tulisan, harusnya ga perlu pake kertas tulisan, cukup foto ktp dan selfi.",1
josss,5
good😊,2
Rekeningku sangatlah mantap simpel dan mudah digunakan untuk ber investasi saham dan cryto,5
Bad,1
"Dipersulit sama namanya verifikasi karena kode otp di sms tidak masuk dn harus reset nomer. Sudah ikuti petunjuk yg di kasih, malah gagal terus. Perbaiki systemnya baru di bilang aplikasih amanah",1
Nyaman transaksi di Rekeningku,5
biar bintang yang bicara,5
bagus,5
Hati2 investasi di Rekeningku pelayanan tidak professional dana saya di NEO Dan Synthetix blom bisa dicairkan karena disuspend. Jangan beli krypto di Rekeningku!!!,1
mantap,5
"mantaps,,luar biasa depo dan WD lancar jaya,,,,,joss",5
kurang interfacenya,3
Wen BNB,5
rekeninku mantap. Terimakasih atas respon kalian terhadap permintaan saya. Untuk menambahkan solana ke aset digital rekeningku. Tidak sampai 24 jam respon di tanggapi. 💯 Recomended,5
saya mau deposit kenapa belum bisa saya harus KYC terlehih dahulu maksudnya gimana ya padahal saya sudak klik ok,1
susah daftarnya email bener anehhh,1
Sangat menyenangkan bisa jual beli Crypto Currency.. Tambahi lagi dong itemnya kak. Floki misalnya.,5
sangat bagus,5
Bagus dan cepat proses wd nya,5
Good,5
Fee WD mahal,3
Good,5
amazing,5
"Baru coba ,semoga banyak manfaatnya",5
Baguss,5
Saran Karena deposite melalui E-Wallet susah Tambah metode pembayaran deposite melalui QRIS lebih mudah tingal scan barcode. mohon di pertimbangkan demi kemudahan konsumen.,5
Aplikasi sudah bagus.. Untuk masalah deposit dan WD😊 Tinggal koin market nya di tambah Biar bnyk pilihan Terimakasih rekeningku,5
Cara menggantikan email-nya gimana.....,4
Matap,5
ok,4
Aplikasi jos.... Untuk pemula mending di apk lain aja ya... Disini khusus yang udah ngerti+ ade modal,1
"Habis daftar disuruh aktivasi akun, cek email ga ada.... Kalau sehari sih mungkin delay Udah berhari hari ya tetep aja gitu Registrasi ulang sama aja Terus berulang ulang Ngehubungi tim nya malah muter muter 😅",1
Semoga kedepannya banyak koin baru dan secepatnya shiba inu bisa deposit💞 makasih rekeningku,5
sangat membantu,4
Sangat membantu untuk melakukan semua penukaran uang cripto Gak kecewa deh pokok nya,5
😁,4
mantap,5
untuk biaya top up dan withdraw terlalu besar,4
ok,5
sangat bagus,5
good,5
mantap,5
adain even lagi min,5
Sejauh ini transaksi nya mudah pakai rekening ku. Gak ribet dan cocok untuk pemula. Tapi sayang pilihan koin nya gak banyak..,5
mantap,5
Ok,4
bagus,5
terpercaya dan diawasi oleh badan otoritas,5
mantap,5
bagus,5
mantap dah,5
Kereen Nih Aplikasi 😍,5
"simple buat pemula , user friendly",5
"Akoh tambahin dua lagi bintang nya om,,,minimal withdraw nya adawwwwww gede banget",3
keren,5
terbaik,5
bagus,5
aplikasi yg mudah dipahami langsung praktek,5
mencoba peruntungan,5
baik,3
"Mantapp lah, WD cepet",5
nice,4
Baguss mantap rekomended,5
good,5
good bagus 🌟🌟🌟🌟🌟,5
ok coba dulu,4
jos,5
aplikasi ok,5
bagusss buat pemula,5
Min kok habis di update malah ngak bisa login gimana yah????,5
mantap,5
"Kenak biaya waktu beli, besar pula",2
aplikasi nya dah bagus..apalagi klo minimum transaksi dan deposit nya kaya dlu lagi.. Marketplace sebelah aja udah ada yg minimal depo rp10.000,5
Aplikasi bagus sih. Tp sayang kurang banget koinnya di bandingkan exchange lainnya. Tambah fitur staking dong min,2
masih tahap mencoba jika bnyk keuntungan ku bagi bintang 5,3
Kenapa sihh selalu keluar sendiri akun sayah Tolong perbaiki lagi,4
Ok,5
mantap,5
"Kendala di masalah Verifikasi yang di persulit. Hanya karena salah 1 kali saja dalam selfie, untuk verifikasi ulang Tombol Submit sudah tidak ada. Sangat di sayangkan, padahal indentitas KTP atau SIM kami itu Asli. ckckckc",1
mantap,5
masih belajar,5
Mantaaaaaapppppppp,5
goood,3
"Kurang bagus,bonus yg dijanjikan tidak ada",1
bagus,5
good,5
"baru nemu nih aplikasi,,, mantap",5
"Memang sangat memuaskan deh mengunakan wallet ini. pokoknya tidak mengecewakan,.",5
"bagus sekali, cuma sayang coin yg di rilis masih sedikit , dan depo minim 30 rb, baik mudah mudahan selalu cuan",5
belum ada persentase rugi untung pembelian,3
bagus,5
👍,5
"Semoga Baby doge dan Floki inu segera listing di rekeningku, Karna kedua koin tersebut punya potensi besar di antaranya floki telah bekerja sama dengan perusahaan kimbal musk, sedangkan Baby doge punya komunitas yang sangat solid terbukti dari semua media sosial nya yang udah centang biru semua 📣📣📣 Dan semoga para pengepul micin pada ngumpul di rekeningku 😊😊😊",5
mantap,5
baik untuk investasi dan trading,5
PEENIPU,1
"Biaya transfer mahal, transfer 900rb kepotong ongkos 600rb, kacauuuuuu",1
"Saya gk bisa gabung di Grub telegram rekeningku, adminnya gak mau denger hal negatif sekali tentang Rekeningku. Gak mau nerima kekurangannya terkait Apk dan Sistem yg ada di Rekeningku. Kami pengguna wajar mau yang lebih nyaman...",2
mantap,5
mantaaapz,5
Kapan MIRAI masuk REKENINGKU..? 🙏,5
keren,5
Yo bgus. Buat sampingan,5
ok,5
Shiba inu belum di kirim ke waletku bos,5
"sangat bagus untuk pemula yang mulai mencoba crypto, hanya saja untuk coin"" kecil yg baru masuk market tidak tersedia disini.",4
Tambahkan lagi kriptonya. Thx,4
saya baru daftar sudah di suspend..gimana nih ...,1
Uyeh,5
ok,1
good job,5
"Hallo admin. Mohon di bantu, kenapa akun saya Log Out sendiri? Dan pas mau login kok nggak bisa? Tulisannya email tidak valid. Padahal email udah bener. Sudah saya uninstall dan instal ulang msih begitu, email tidak valid. Tlong",5
utk saat ini masih lancar jaya,4
bagus .mantap,5
aplikasi rekeningku tingkatkan lagi dengan fitur fitur baru yang lebih menarik di dalam aplikasinya.,5
Gimna ya.sya coba 6x.poto dh jls tulisan dh sya tebelin Tetap aja.di tolak.keteranganya.engga jls makasih.dh bikin pegal tanggal ja,1
jos,5
"Wahai developer yth, semoga kedepannya terus semakin baik lagi 🙏🏻👍🏻",5
Mantap,5
"Kita baru buka akun, setidaknya mencoba investasi dan trading semampunya.",5
aplikasi yg sangat bagus untuk beli kripto,5
komplit,5
sangat membantu,5
Tidak fleksibel,1
promo depo via ovo dapat bonus tapi di undi,1
"mntap smoga makin jaya market nya,,,",5
sangat bagus,5
ini applikasi susah verifikasi nya.. gak ada pilihan dari galeri.. kalau langsung foto ngeblurr.. anjirr.....wkwk.. selfie berkali kali sampai skrg belum terverifikasi tidak seperti applikasi lain mudah.,1
"semua fitur bagus seperti deposit atau withdraw idr, tapi sayangnya kalau mau withdraw coin seperti doge dll kenapa harus minimal withdraw besar sekali ya seperti doge minimal withdraw 100 doge. kalo bisa semua minimal withdraw diperkecil.",5
Bagus,5
Mantap. Terimakasih,5
bagus sekali untuk treding..👍👍👍,5
Penarikan bisa mll Ovo dan bank lain min,2
Banyak pembayarannya sama koinnya kurang banyak,3
Mulay ada peningkatan,4
Okkkkkkkkkk Kk kk kkkk k kkkkkk Kkkkkkkkkkkkkkkkkkk Kk kk kkkk k kkkk kkkkkk Kkkkkkkkkkkkkkkkkkkkkk,5
bismillah bisa dapat hasil yang memuaskan,5
"selama ini lumayan bagus,",4
nice,5
bagus memuaskan,5
Makasih bonus nya udah masuk 😊,5
"Saran untuk teman teman yang deposit, pakai Link Aja, saya pakai OVO ga masuk2, mana rugi biaya transfer berapa kali tuh. 🙏🏻",5
siiip,5
Kok gak bisa buat akun aku kasih bintang 1 aja kalau udah bisa buat akun aku kasih bintang 5,1
keren banget euy,5
crypto nya belom lengkap,1
waaaaaaaaauuuuuuw,5
tes kasih 4 dl,4
"Saran saja. Lain kali kalau harga mau naik, berikan notifikasi, bukan kalau harga sudah naik. Terima kasih",5
sangat bagus dan membantu,5
"Sangat bagus,kalau bisa koin koin nya di tambah setara dengan indodax",5
ok,5
Mantavb,5
Harapan saya kedepannya rekeningku menyediakan saham bcd semoga kedepan nya rekeningku menyediakan jualbwli bidkoin daiman alias bcd kenapa kok ngak bisa membeli coin nih padahal saldosaya mencukupi,5
Sangat bagus banget,5
mantaps,5
"Kecewa dengan verifikasi akun nya,🤦‍♂️🤦‍♂️🤦‍♂️",1
mantap,5
terbaik dan proses cepat,5
good exch,5
Ranting ulasanku di hapus itulah apk penipu,1
bagus mantapp,5
snagat baik,5
oke pokoknya,5
"Tampilan nya sbenar x sngat bagus dan mudah penggunaannya,sayang nya order maker juga kena fee,sehingga cuan yg di dpapat hbis utk bayar fee nya malah bs min,klu order taker msih wajar kena fee,krn apk lain yg sejenis hnya mengenakan fee utk order taker",1
"Dsni lbih baik walo 2x kena chas tpi ga gede, lo bandingkan ma yg d sblah 1x cash tpi gede ..loe baru pake apps ni ya",5
saya coba dulu,5
Mantap aplikasi bagi saya pemula yang berinvestasi crypto,5
Perbanyak lagi coin,4
Oke,4
"Dari pada idx,sama tko,lebih bagus rekeningku,mantab jiwa",5
"Terlalu ribet pake authenticator lah. Udh gtu spt ada indikasi dicurangi. Sya invest bitcoin 1,5jt tiba2 hrga bitcoin anjlok smpe rugi 1jt. Ketika dana saya tarik harga bitcoin lgsg naik melesat. Aneh bgt spt sudah diatur utk menguras dana invest. Di aplikasi yg lain sya invest 100rb alhamdulillah aman terkendali bs profit.",1
"Gak aman bro, no gue malah tersebar",1
"keren nih rekeningku, depo n withdraw cepet banget. jual-beli juga gampang, semoga bertambah besar dan jadi yg nomer satu",5
bagus sekali,5
"sadar nggak sih ketika kita punya koin, dia nyungsep banget harga nya.. pas kita jual, dia malah naik parah market sadways pun ketika koin nya di jual, dia tiba tiba naik parah (langsung up trend), curiga ada permainan harga hmmm",1
"Bagus, ini beberapa pekan yg lalu masuk berita CNN yg udah terdaftar di Bappebti dgn 12 perusahaan krypto lainnya di Indonesia, jadi aman.. Tapi sayang gak ada fitur top upnya via Dana, Ovo dll..",4
Tolong tambahkan BNB dalam market & wallet. Terimakasih,3
Auto rate bintang 1 Airdrop ga bakalan landing jangan tergiur,1
sangat bagus,5
ok,4
keren,5
"Sy kasih bintang5 walaupun baru nyoba,,sy mah gitu org nya..",5
rulli siswanto mantap asli ramah tax,5
Biaya depositnya mencekik. Depo 100jt fee-nya 1.600.000 mending pindah apk sebelah,1
mantab makin berkembang,5
sukses selalu,5
mantaps,5
mantap,5
sangat membantu prekonomian masyarakat 👍👍👍👍,5
untuk aplikasinya sudah bagus sekali jarang ada bug crash dll. terus banyakin coin coinya agar bisa jadi exchange nomer 1 di indo,5
aplikasi yang bagus,5
banyak biaya2 kalau withdraw. biaya sms. biaya transfer bank. 👎👎,1
Terimakasih sudah disetujui...,5
Masa penarikan di kasih jam Trading kan harusnya real time & on time Merugikan trader,1
Saya witj draw kok nggak masuk masuk sudah hampir sebulan ingat akhirat!!!!!!,1
kode verifikasi google sudah benar malah salah gimana sampe berulang berkali kali terus sampe di saspen,2
mantap,5
"min saran , bikin sandi pengaman buat masuk akun atau fingger print min, semoga rekeningku bisa list koin yang bgus kedepannya",5
"Bingung mau ngomong apa hehe, yang jelas apk nya enak, Enteng, gampang , pokoknya the best lah",5
"nice good ,i like it",5
