userName,at,content,text_tokens_stemmed,Label,Label NB
Pengguna Google,2024-08-08 06:25:33,Fitur mudah dan menarik,fitur mudah tarik,positif,positif
Pengguna Google,2024-08-08 06:13:59,Gk ribet slalu,gk ribet slalu,positif,negatif
Pengguna Google,2024-08-07 19:28:53,Team penagihan nya parah istri saya lg hamil sampe di bikin pingsan padhal baru telat satu bulan,team tagih nya parah istri lg hamil sampe bikin pingsan padhal telat,negatif,negatif
Pengguna Google,2024-08-07 17:41:44,"untuk topup kaspro kena admin, untuk bayar tagihan kena admin jadi terlalu banyak admin akhirnya mahal, harus nya tambahin fitu barcode QR lah biar ga ada admin saat isi saldo",topup kaspro kena admin bayar tagih kena admin admin mahal nya tambahin fitu barcode qr biar ga admin isi saldo,negatif,negatif
Pengguna Google,2024-08-07 17:19:17,"Aplikasi bangkee ini jangan pernah ngambil leasing dengan nama Adira, pergantian nomor hp aja susah, seharusnya dipermudah kimak, ini malah kau persulit..",aplikasi bangkee ngambil leasing nama adira ganti nomor hp aja susah mudah kimak kau sulit,negatif,negatif
Pengguna Google,2024-08-07 10:58:28,Bagus,bagus,positif,positif
Pengguna Google,2024-08-07 09:38:20,No hp ilang gmn cara masuk ke akun adiranya yah ka?,no hp ilang gmn masuk akun adiranya yah ka,positif,negatif
Pengguna Google,2024-08-07 09:11:38,Pembayaran dan pembukuan sangat bagus,bayar buku bagus,positif,positif
Pengguna Google,2024-08-07 06:17:14,ok,ok,positif,positif
Pengguna Google,2024-08-06 23:25:02,"Pitur penarikan dana selalu gangguan ga bisa di gunakan ga jelas kapan bisa di gunakan lagi ,",pitur tari dana ganggu ga ga,negatif,negatif
Pengguna Google,2024-08-06 21:31:57,"bayar angsuran sekarang di adira kena admin 20 ribu itu kata karyawan nya ,apakah betul?",bayar angsur adira kena admin 20 ribu karyawan nya,negatif,negatif
Pengguna Google,2024-08-06 21:21:13,"Sejauh ini baik smoga kedepannya lebih baik,bisa membantu org banyak",smoga depan baikbisa bantu org,positif,positif
Pengguna Google,2024-08-06 20:05:53,jadi gini ya gais di Adira tuh menurut saya tidak worth it karena ketika pengambilan BPKB kita di kenakan biaya lagi tidak seperti tempat lain.jadi coba di pikir pikir lagi ya yang mau pakai jasa adira,gin ya gais adira tuh worth it ambil bpkb kena biaya lainjadi coba pikir pikir ya pakai jasa adira,negatif,negatif
Pengguna Google,2024-08-06 19:17:50,Aplikasi berat tidak fast respon status pembayaran sudah bayar tapi di aplikasi ini belum berubah,aplikasi berat fast respon status bayar bayar aplikasi ubah,positif,positif
Pengguna Google,2024-08-06 18:28:58,Ok,ok,positif,positif
Pengguna Google,2024-08-06 18:03:05,"Ga jelas banget adiraku, saya sudah bayar denda. Malah denda makin ada nambah. Saya ga akan bayar denda dan cicilan. Sangat merugikan. Saya akan laporkan",ga banget adiraku bayar denda denda nambah ga bayar denda cicil rugi lapor,negatif,negatif
Pengguna Google,2024-08-06 15:31:09,Tidak berbelit belit.cepat ACC nya,belit belitcepat acc nya,positif,positif
Pengguna Google,2024-08-06 12:43:42,lebih mudah transaksi maksih adiraku😍🥰,mudah transaksi maksih adiraku,positif,positif
Pengguna Google,2024-08-06 12:27:53,Mantap,mantap,positif,positif
Pengguna Google,2024-08-06 12:27:38,Sangat membantu,bantu,positif,positif
Pengguna Google,2024-08-06 12:19:39,Pengguna baru Baru di coba,guna coba,positif,positif
Pengguna Google,2024-08-06 11:48:53,sangat berguna,guna,positif,positif
Pengguna Google,2024-08-06 11:26:28,Aplikasi berat(lalod).tolong di perbaiki lagi.,aplikasi beratlalodtolong baik,negatif,negatif
Pengguna Google,2024-08-06 01:51:58,Loading nya lama bos,loading nya bos,negatif,positif
Pengguna Google,2024-08-05 23:50:49,"Harus ditingkatkan kemudahan dalam hal pembayaran, jaman digital masa masih antri ke kantor.",tingkat mudah bayar jaman digital antri kantor,negatif,positif
Pengguna Google,2024-08-05 23:18:57,"Aplikasi buruk, tidak sesuai data diawal, setiap melakukan pengisian kaspro slalu dikenai potongan, dan setiap melakukan pembayaran angsuran di kaspro, dikenai admin, namun yg muncul di riwayat pembaran tidak sesuai tagihan, buruk sekali",aplikasi buruk sesuai data awal isi kaspro slalu kena potong bayar angsur kaspro kena admin yg muncul riwayat bar sesuai tagih buruk,negatif,negatif
Pengguna Google,2024-08-05 23:07:11,"Puas banget, semua detail kredit saya semua muncul dan angsuran perbulannya, Terima kasih andira ku, sudah hadir dalam kehidupan, semua orang 🙏🙏🙏",puas banget detail kredit muncul angsur bulan terima kasih andira ku hadir hidup orang,positif,positif
Pengguna Google,2024-08-05 15:29:53,Baguss banget banyak promonya,baguss banget promonya,positif,positif
Pengguna Google,2024-08-05 14:45:39,"aplikasi bapuk, uang udah d top up, eh suruh bayar ke kantor, mau narik lg ke rekening pribadi, gagal terus,BAPUK!!!!!!!!",aplikasi bapuk uang udah d top up eh suruh bayar kantor narik lg rekening pribadi gagal terusbapuk,negatif,negatif
Pengguna Google,2024-08-05 14:44:28,"Hari ini saya mulai pengajuan lagi,semoga di acc",aju lagisemoga acc,positif,positif
Pengguna Google,2024-08-05 14:12:02,Jg gampang,jg gampang,positif,positif
Pengguna Google,2024-08-05 02:32:46,"Mau bayar di adiraku, tapi masih ada pembayaran yang aktif dan no brivanya tidak bisa, mau ganti metode pembayaran mapah ada pembayaran yang masih aktif. Gimana mau bayarnya",bayar adiraku bayar aktif no brivanya ganti metode bayar mapah bayar aktif gimana bayar,negatif,negatif
Pengguna Google,2024-08-04 21:57:29,Pembayaran saya terpending,bayar pending,negatif,negatif
Pengguna Google,2024-08-04 16:21:31,Padahal ada cicilan di adira tapi masukin kontrak nya gak bisa Payah bet dah,cicil adira masukin kontrak nya gak payah bet dah,negatif,negatif
Pengguna Google,2024-08-04 15:24:14,Mantap,mantap,positif,positif
Pengguna Google,2024-08-03 20:34:08,Aplikasi forceclose ketika memasukkan nomor kontrak. Sudah kirim video via email tapi tidak ada feedback,aplikasi forceclose masuk nomor kontrak kirim video via email feedback,negatif,negatif
Pengguna Google,2024-08-03 18:40:51,"aplikasi apaan ngk jelas, ajukan kredit isi form pengajuan masukkan nama aja udh ngk bisa, sue sue",aplikasi ngk aju kredit isi form aju masuk nama aja udh ngk sue sue,negatif,negatif
Pengguna Google,2024-08-02 20:46:02,Mantap,mantap,positif,positif
Pengguna Google,2024-08-02 19:41:51,Segalanya menjadi mudah,mudah,positif,positif
Pengguna Google,2024-08-01 19:48:30,Baru mau mencoba di adiraku lewat aplikasi semoga bisa lebih mudah,coba adiraku aplikasi moga mudah,positif,positif
Pengguna Google,2024-08-01 07:45:52,Apk tolol banyak eror nya,apk tolol eror nya,negatif,negatif
Pengguna Google,2024-07-31 21:23:41,apk nya lolak jadi uang yang ditf 1.300 ga tau gimana kabar nya ga dapat pemberitahuan keberhasilan pembayaran kalo kaya gini apa ada tanggung jawab dari adira,apk nya lolak uang ditf 1300 ga tau gimana kabar nya ga pemberitahuan hasil bayar kalo kaya gin tanggung adira,negatif,negatif
Pengguna Google,2024-07-31 19:47:55,Top up dipotong 2000 Bayar cicilan ada admin 2500 Pencatatannya 3x24jam (3hari) Bayar langsung ke cabang kena admin 5000 Cuma beda 500 dan cuma nerima cash Treatment jadul dan bikin Aplikasi yang sama sekali bukan solusi,top up potong 2000 bayar cicil admin 2500 catat 3x24jam 3hari bayar langsung cabang kena admin 5000 beda 500 nerima cash treatment jadul bikin aplikasi solusi,negatif,negatif
Pengguna Google,2024-07-31 17:15:07,"Bikin aplikasi ko nyusahin mau yang setor, mau top up aja susah, kirim harus ke bank cimb niaga sm bca, sedangkan keterangan sibuk terus pas mau stransper",bikin aplikasi ko nyusahin setor top up aja susah kirim bank cimb niaga sm bca terang sibuk pas stransper,negatif,negatif
Pengguna Google,2024-07-31 06:27:07,buka pertama lelet.udah tampil lelet.klik menu lelet.pembayaran berhasil keterangan cicilan masih belum tercatat.oalah lelet.kebanyakan iklan gak penting dan animasi lebay.lelet lah.,buka leletudah tampil leletklik menu leletpembayaran hasil terang cicil tercatatoalah leletkebanyakan iklan gak animasi lebaylelet,negatif,negatif
Pengguna Google,2024-07-30 21:35:36,Kapan tarik saldo bisa digunakan?,tarik saldo,negatif,negatif
Pengguna Google,2024-07-30 19:50:34,Saya kasih bintang 4 aja lah..setiap mau top up ga bs² keluar trus aneh...,kasih bintang 4 aja lahsetiap top up ga bs trus aneh,positif,negatif
Pengguna Google,2024-07-30 16:07:32,Bagus,bagus,positif,positif
Pengguna Google,2024-07-30 09:28:22,"Salah satu leasing yang bunga nya sudah besar,,di tambah telat 1. Hari denda banyak trus msh di kenakan biaya penanganan,kapok pinjam di adira,,,bayar angsuran ke kantor msh di kenakan admint,nitip org lapangan di kenakan biaya bensin,bayar trsfer di persulit",salah leasing bunga nya besardi telat 1 denda trus msh kena biaya penanganankapok pinjam adirabayar angsur kantor msh kena admintnitip org lapang kena biaya bensinbayar trsfer sulit,negatif,negatif
Pengguna Google,2024-07-30 09:16:23,Semoga saya dapat undian harcilnas amin,moga undi harcilnas amin,positif,positif
Pengguna Google,2024-07-30 00:06:01,"Empat aja deh , susah buat pengajuan asuransi sih",aja deh susah aju asuransi sih,positif,negatif
Pengguna Google,2024-07-29 22:43:13,"Menu transfer dana di adirapay tidak berfungsi, tolong secepatnya perbaiki!",menu transfer dana adirapay fungsi tolong cepat baik,negatif,positif
Pengguna Google,2024-07-29 20:15:00,Apakah masih lama perbaikannya???? Sehingga saldo adirapay yang ada tidak bisa di tarik ke rekening. Padahal kita membutuhkan. Walaupun saldo sedikit.,baik saldo adirapay tarik rekening butuh saldo,negatif,negatif
Pengguna Google,2024-07-29 16:47:27,Bagus,bagus,positif,positif
Pengguna Google,2024-07-29 12:12:50,tidak dapat diacc trus,diacc trus,negatif,negatif
Pengguna Google,2024-07-29 10:42:22,"Mau daftar, padahal kode OTP udah dimasukin trs minta kode OTP lagi, dimasukin kode OTP yang baru diterima malah gabisa, make OTP baru setelah 2 menit juga tetep gabisa. Maunya apa sih🙂",daftar kode otp udah dimasukin trs kode otp dimasukin kode otp terima gabisa make otp 2 menit tetep gabisa mau sih,negatif,negatif
Pengguna Google,2024-07-29 10:29:35,Jos.,jos,positif,positif
Pengguna Google,2024-07-29 03:49:46,Eror terus aplikasi sedang pemeliharaan tidak bisa tarik saldo adirapay,eror aplikasi pelihara tarik saldo adirapay,negatif,negatif
Pengguna Google,2024-07-28 22:06:47,Good,good,positif,positif
Pengguna Google,2024-07-28 17:43:54,Apa apaan biaya 50rb/transaksi.. Makin serakah mau memeras uang nasabah,biaya 50rbtransaksi serakah peras uang nasabah,negatif,negatif
Pengguna Google,2024-07-28 12:35:18,Ampunnnn Lemot banget nih aplikasi...,ampunnnn lot banget nih aplikasi,negatif,negatif
Pengguna Google,2024-07-28 07:56:54,Mantap.ponit langsung bsa ditukar,mantapponit langsung bsa tukar,positif,positif
Pengguna Google,2024-07-27 16:57:23,Ok,ok,positif,positif
Pengguna Google,2024-07-27 15:30:04,Mantap,mantap,positif,positif
Pengguna Google,2024-07-27 10:30:25,"Adira mantap ,luar biasa",adira mantap,positif,positif
Pengguna Google,2024-07-27 10:20:44,Pemeliharaan mulu... Orang It nya magang ya? Atau ordal?,pelihara mulu orang it nya magang ya ordal,negatif,negatif
Pengguna Google,2024-07-27 08:30:14,Alhmd di percaya oleh adira,alhmd percaya adira,positif,positif
Pengguna Google,2024-07-27 08:22:40,Memudahkan,mudah,positif,positif
Pengguna Google,2024-07-27 07:50:00,Memudahkan,mudah,positif,positif
Pengguna Google,2024-07-27 07:41:36,Memudahkan semua nya,mudah nya,positif,positif
Pengguna Google,2024-07-26 16:21:42,"Aplikasi g jelas .mau byr aja susah.udh isi kaspro malah mau byr keluar pin salah,nunggu lg 2 jam .",aplikasi g byr aja susahudh isi kaspro byr pin salahnunggu lg 2 jam,negatif,negatif
Pengguna Google,2024-07-26 15:14:55,Mantap,mantap,positif,positif
Pengguna Google,2024-07-26 12:16:05,Sangat puas,puas,positif,positif
Pengguna Google,2024-07-26 11:47:24,Tidak bisa login,login,negatif,negatif
Pengguna Google,2024-07-26 11:11:55,Ini kenapa ya tempo saya tgl 6 agustus mau saya bayar ada dendanya,ya tempo tgl 6 agustus bayar denda,negatif,negatif
Pengguna Google,2024-07-26 10:47:03,"Mengecewakan, sangat bawel, sangat menekan, ada hal-hal yang gk perlu ditanyakan malah ditanyakan.",kecewa bawel tekan halhal gk,negatif,negatif
Pengguna Google,2024-07-26 10:07:38,Aplikasi samp*h. Baru login belum 1 menit sudah logout sendiri. Begitu aja terus.,aplikasi samph login 1 menit logout aja,negatif,negatif
Pengguna Google,2024-07-26 08:41:05,Semoga di setujui,moga tuju,positif,positif
Pengguna Google,2024-07-26 07:43:54,mantabbbb,mantabbbb,positif,positif
Pengguna Google,2024-07-26 06:10:57,"Kapok minjm disini, bunganya kaya dicekek belanda minjem receh padahl",kapok minjm bunga kaya cekek belanda minjem receh padahl,negatif,negatif
Pengguna Google,2024-07-25 18:49:26,Ok,ok,positif,positif
Pengguna Google,2024-07-25 18:35:46,Lintah darat banget pembayaran by kaspro Top-up kena sedot 2.900 bayar bulanan kena lagi 2.000 buset gk kira kira emang nih aplikasi,lintah darat banget bayar by kaspro topup kena sedot 2900 bayar bulan kena 2000 buset gk emang nih aplikasi,negatif,negatif
Pengguna Google,2024-07-25 18:33:39,"Berkat adira, alhamdulillah aku punya mobil pribadi. Terimakasih adiraku 🥰",berkat adira alhamdulillah mobil pribadi terimakasih adiraku,positif,positif
Pengguna Google,2024-07-25 14:41:45,"Smoga membantu penggadaian nya di apk ini,.",smoga bantu gadai nya apk,positif,positif
Pengguna Google,2024-07-25 11:56:23,Msh baru mencoba aplikasi ini,msh coba aplikasi,negatif,positif
Pengguna Google,2024-07-25 11:44:00,"Untuk tim pengembang mohon aplikasinya diperbaiki, diusahakan bisa untuk di screenshot.. Era pembayaran secara di gital harusnya mempermudah nasabah jangan mempersulit..",tim kembang mohon aplikasi baik usaha screenshot era bayar gital mudah nasabah sulit,negatif,positif
Pengguna Google,2024-07-25 11:12:18,Jelek aturan ketat masa gadaikan bpkb motor aja harus liat BI cheking mending oto finance atau yang lain nya,jelek atur ketat gadai bpkb motor aja liat bi cheking mending oto finance nya,negatif,negatif
Pengguna Google,2024-07-25 11:00:20,"Angsuran sudah lunas, ada saldo di Adira pay ngga bisa ditarik 😠",angsur lunas saldo adira pay ngga tarik,negatif,negatif
Pengguna Google,2024-07-25 10:56:09,Mantap,mantap,positif,positif
Pengguna Google,2024-07-24 14:42:35,"Bagus sangat membantu, proses pembayaran jadi lebih simple",bagus bantu proses bayar simple,positif,positif
Pengguna Google,2024-07-24 12:10:09,Parah login aja susahnya minta ampun minta kode verifikasi dan verifikasinya baru juga mau salin kode bukannya otomatis .kodenya muncul di kolom masukan pin yang muncul malah kode verifikasi via wa di kolom malah ga jelas kode bener malah salah notif udah kaya di setting robot ini jadi loginnya eror ketahuan banget karyawan Adira males jadi gunain app ini pakai bot semoga Ceo Adira baca ini supaya karyawanya di pecat aja banyak ngerugiin nasabah mempersulit nasabah.,parah login aja susah ampun kode verifikasi verifikasi salin kode otomatis kode muncul kolom masuk pin muncul kode verifikasi via wa kolom ga kode bener salah notif udah kaya setting robot loginnya eror tahu banget karyawan adira males gunain app pakai bot moga ceo adira baca karyawanya pecat aja ngerugiin nasabah sulit nasabah,negatif,negatif
Pengguna Google,2024-07-24 11:10:42,Good job,good job,positif,positif
Pengguna Google,2024-07-24 09:13:36,Ok bagus,ok bagus,positif,positif
Pengguna Google,2024-07-24 04:54:19,Good,good,positif,positif
Pengguna Google,2024-07-23 18:53:25,"Upgrade kaspro nya susah banget, katanya 1x24 jam. Tp nyata nya berhari2 masih jg gak terupgrade, trus tiba2 notif tidak dpt di upgrade. Trus uang yg di kaspro gmn cara di keluarkan nya. Nyesel bgt uda top up.😡",upgrade kaspro nya susah banget 1x24 jam tp nyata nya berhari2 jg gak terupgrade trus tiba2 notif dpt upgrade trus uang yg kaspro gmn keluar nya nyesel bgt uda top up,negatif,negatif
Pengguna Google,2024-07-23 16:37:39,Emg buruk sekali ya CS adira ini pada ga berguna ga membantu menyelesaikan masalah,emg buruk ya cs adira ga guna ga bantu selesai,negatif,negatif
Pengguna Google,2024-07-23 15:29:41,Masa kita ambil bpkb udah lunas suruh bayarrr lagi ratusan ribu bilangnya otomatis asuransi. Mana bisa begitu kalo dikontrak aja ga ada tertera. Kapok deh pake adira,ambil bpkb udah lunas suruh bayarrr ratus ribu bilang otomatis asuransi kalo kontrak aja ga tera kapok deh pake adira,negatif,negatif
Pengguna Google,2024-07-23 12:59:45,saya mau pengajuan tapi ko eror terus kenapa ??,aju ko eror,negatif,negatif
Pengguna Google,2024-07-23 10:26:46,Bagus...memudahkan dalam bertransaksi dan banyak voucher nya,bagusmemudahkan transaksi voucher nya,positif,positif
Pengguna Google,2024-07-22 19:59:45,Aplikasi sering eror ......aplikasi assuuuuuuuuuu,aplikasi eror aplikasi assuuuuuuuuuu,negatif,negatif
Pengguna Google,2024-07-22 18:24:41,Sangat membantu dengan baik dan bisa mengetahui,bantu,positif,positif
Pengguna Google,2024-07-22 17:14:44,Ok,ok,positif,positif
Pengguna Google,2024-07-22 16:59:38,"Kehilangan kreta semua dokumen sudah dipenuhi termasuk keterangan hilang dari polisi tapi di bilang penggelapan, Terima kasih adira",hilang kreta dokumen penuh terang hilang polisi bilang gelap terima kasih adira,negatif,negatif
Pengguna Google,2024-07-22 09:07:42,Aplikasi nya berat banget....makin parah apk nya,aplikasi nya berat bangetmakin parah apk nya,negatif,negatif
Pengguna Google,2024-07-22 08:17:31,Tingkatkan terus aplikasinya agar menjadi yg terdepan,tingkat aplikasi yg depan,positif,positif
Pengguna Google,2024-07-22 07:50:21,"Aplikasi kurang mendukung karena aplikasi ini hanya bisa untuk bayar angsuran saja, sementara untuk pembayaran denda tidak bisa lewat aplikasi malah harus ke kantor cabang yang pembayaran denda malah 2x lipat dari aplikasi.. kantor cabang sangat mengecewakan",aplikasi dukung aplikasi bayar angsur bayar denda aplikasi kantor cabang bayar denda 2x lipat aplikasi kantor cabang kecewa,negatif,negatif
Pengguna Google,2024-07-21 18:40:12,"Keren,bagus pokok nya bisa tukar poin nya",kerenbagus pokok nya tukar poin nya,positif,positif
Pengguna Google,2024-07-21 18:32:26,"Aplikasi yg bagus, tapi bolak balik minta update, dan kenapa tidak bisa transfer dana ya?",aplikasi yg bagus bolak update transfer dana ya,positif,positif
Pengguna Google,2024-07-21 14:34:23,Sehat selalu,sehat,positif,positif
Pengguna Google,2024-07-21 14:16:47,good,good,positif,positif
Pengguna Google,2024-07-21 07:31:50,Terbaik,baik,positif,positif
Pengguna Google,2024-07-20 20:07:10,Aplikasi bermasalah pada saat mau melakukan pembayaran,aplikasi masalah bayar,positif,positif
Pengguna Google,2024-07-20 14:31:05,Baik,,positif,positif
Pengguna Google,2024-07-20 11:31:40,Good job adira,good job adira,positif,positif
Pengguna Google,2024-07-20 08:35:43,Lumayan membantu,lumayan bantu,positif,positif
Pengguna Google,2024-07-20 01:24:20,Puas dengan pelayanannya.sukses selalu buat adira,puas pelayanannyasukses adira,positif,positif
Pengguna Google,2024-07-19 19:40:54,Ok banget deh finance... Sukses terus ya,ok banget deh finance sukses ya,positif,positif
Pengguna Google,2024-07-19 17:18:29,Lebih mudah,mudah,positif,positif
Pengguna Google,2024-07-19 15:41:55,Ga jelas ke log out sendiri aplikasi buruk burik mau ngetik pin aja udah ngetik sendiri ga jelas,ga log out aplikasi buruk burik ngetik pin aja udah ngetik ga,negatif,negatif
Pengguna Google,2024-07-19 15:13:55,nice,nice,positif,positif
Pengguna Google,2024-07-19 14:46:04,"Ga bisa login, notif nya Oid sudah ada di data base itu kenapa?",ga login notif nya oid data base,negatif,negatif
Pengguna Google,2024-07-19 13:36:47,Guud,guud,positif,positif
Pengguna Google,2024-07-19 12:54:14,"Ini Aplikasi tidak baik di kasih rating yg bagus dan memuaskan, karena ini Aplikasi tidak membuat penggunannya merasa nyaman dan senang melakukan transaksinya. Contoh : seperti tarik saldo atau mau transfer.",aplikasi kasih rating yg bagus muas aplikasi gun nyaman senang transaksi contoh tarik saldo transfer,negatif,positif
Pengguna Google,2024-07-18 22:07:51,aplikasi cacat udah top up mau tarik sisa saldo malah ngga bisa tulisan maintenance terus.,aplikasi cacat udah top up tarik sisa saldo ngga tulis maintenance,negatif,negatif
Pengguna Google,2024-07-18 20:37:26,Bagus,bagus,positif,positif
Pengguna Google,2024-07-18 09:11:58,Aplikasi suka tutup sendiri,aplikasi suka tutup,negatif,positif
Pengguna Google,2024-07-18 09:05:21,Eror tiba2 ga bisa dibuka,eror tiba2 ga buka,negatif,negatif
Pengguna Google,2024-07-18 09:02:25,"Saya sangat terbantu dengan adanya aplikasi adiraku,semua sistem pembayaran sangat mudah",bantu aplikasi adirakusemua sistem bayar mudah,positif,positif
Pengguna Google,2024-07-18 09:01:28,"Ini kenapa sih, sebelumnya bisa saya buka, pas banget jatuh tempo mau bayar cicilan malah keluar sendiri mulu aplikasi setelah dibuka. Anehh",sih buka pas banget jatuh tempo bayar cicil mulu aplikasi buka anehh,negatif,negatif
Pengguna Google,2024-07-18 09:00:55,Bagus sekali,bagus,positif,positif
Pengguna Google,2024-07-18 08:59:22,"Ko sudah top up kaspro berita transaksi di banknya sudah berhasil,tapi giliran mau pembayaran kontrak di saldo kaspronya tidak ada,trus giliram mau buka aplikasinya tidak bisa di buka.",ko top up kaspro berita transaksi bank berhasiltapi gilir bayar kontrak saldo kaspronya adatrus giliram buka aplikasi buka,negatif,negatif
Pengguna Google,2024-07-18 08:57:09,Ini kenapa beberapa hari kok gak bisa masuk ke aplikasi nya?...eror atau bagaimana...tolong donk..mau ngecek cicilan jadi gk bisa,gak masuk aplikasi nyaeror bagaimanatolong donkmau ngecek cicil gk,negatif,negatif
Pengguna Google,2024-07-18 08:52:36,Tidak bisa di buka,buka,negatif,negatif
Pengguna Google,2024-07-18 08:49:18,"Aplikasi apaan, awalnya gpp, lama² semakin merata errornya, awalnya data angsuran hilang terus tidak lama beberapa minggu keluar² sendiri mau buka apk adiraku. Perbaiki dong tolong",aplikasi gpp rata errornya data angsur hilang minggu buka apk adiraku baik tolong,negatif,negatif
Pengguna Google,2024-07-18 08:32:32,ini kenapa aplikasi nya ngga bisa di buka yah??? Mohon di perbaiki,aplikasi nya ngga buka yah mohon baik,negatif,negatif
Pengguna Google,2024-07-18 08:16:17,Bagus,bagus,positif,positif
Pengguna Google,2024-07-18 07:50:13,Kenapa apk nya sekarang jelek kok bisa keluar sendirinya sebelum kita kembali,apk nya jelek,negatif,negatif
Pengguna Google,2024-07-18 07:47:40,Minta diupdet tapi malah gk bisa dibuka,diupdet gk buka,negatif,negatif
Pengguna Google,2024-07-18 07:47:27,Knp aplikasi adiraku saya tdk bisa terbuka y,knp aplikasi adiraku tdk buka y,positif,positif
Pengguna Google,2024-07-17 04:27:30,Ok...bermanfaat,okbermanfaat,positif,positif
Pengguna Google,2024-07-17 01:19:33,Sangat membantu,bantu,positif,positif
Pengguna Google,2024-07-16 23:20:18,Dekolektor klas kakap,dekolektor klas kakap,negatif,negatif
Pengguna Google,2024-07-16 14:12:45,Sangat membantu,bantu,positif,positif
Pengguna Google,2024-07-15 17:14:23,aplikasiny bagus kalau bisa tambahin metode pembayaran ewallet lainnya.,aplikasiny bagus tambahin metode bayar ewallet,positif,positif
Pengguna Google,2024-07-15 16:12:42,Mantappp,mantappp,positif,positif
Pengguna Google,2024-07-15 09:05:08,ADIRAKU BAGUS KERENNN TAPI KADANG LEMOT MOHON BISA DI PERBAIKI,adiraku bagus kerennn kadang lot mohon baik,positif,positif
Pengguna Google,2024-07-14 19:40:58,Cukup membantu,bantu,positif,positif
Pengguna Google,2024-07-14 18:06:45,"Kenapa saya susah masuk ya,, di bagian masukin pin kok ga bisa bisa, malah ada tulisan old sudah ada di data base maksudnya apa itu",susah masuk ya masukin pin ga tulis old data base maksud,negatif,negatif
Pengguna Google,2024-07-14 06:19:13,Mantap,mantap,positif,positif
Pengguna Google,2024-07-14 02:03:19,WKWKWKWK .....mtr baru 2 BLN Lom bayar da ditarik ma MATEL dijln.....LEASING PARAAAAAHHH ........ AMPUN DAH KAPOK KLO PAKE LEASING NI LG....,wkwkwkwk mtr 2 bln lom bayar da tarik ma matel dijlnleasing paraaaaahhh ampun dah kapok klo pake leasing ni lg,negatif,negatif
Pengguna Google,2024-07-13 16:50:38,Mantaaaap,mantaaaap,positif,positif
Pengguna Google,2024-07-13 14:40:02,Lumaya walopun tau pasti di tolak,lumaya walopun tau tolak,positif,positif
Pengguna Google,2024-07-12 16:53:13,Terimakasih adiraku kredit dan pinjaman yang sangat mudah dan cepat prosesnya,terimakasih adiraku kredit pinjam mudah cepat proses,positif,positif
Pengguna Google,2024-07-12 16:39:00,top,top,positif,positif
Pengguna Google,2024-07-12 13:23:56,Alhamdulillah lancar sampai lunas. Terima kasih adira,alhamdulillah lancar lunas terima kasih adira,positif,positif
Pengguna Google,2024-07-12 10:52:28,Pelayanan bagus..ramah,layan bagusramah,positif,positif
Pengguna Google,2024-07-12 08:24:23,Terima kasih,terima kasih,positif,positif
Pengguna Google,2024-07-11 09:53:45,Jelek busuk,jelek busuk,negatif,negatif
Pengguna Google,2024-07-11 00:29:30,Harusnya saldo Adira bisa transfer ke bank dong atau di dana ini punya menu transfer tapi ga bisa alasan pemeliharaan..Halah...,saldo adira transfer bank dana menu transfer ga alas pemeliharaanhalah,negatif,negatif
Pengguna Google,2024-07-10 17:22:34,Udah 3 kali kredit motor di Adira dan selalu lunas. Pengajuan kredit motor yang ke 4 prosesnya lama. Mengecewakan.,udah 3 kali kredit motor adira lunas aju kredit motor 4 proses kecewa,negatif,positif
Pengguna Google,2024-07-10 16:08:46,"Tarik saldo dari adirapay gk bisa udh mau masuk 3 minggu, mau 1 bln masih gk bisa2, udh email cuman disuruh cek berkala(?) gk ada solusi atau evaluasi. ini ngapain aja timnya udh selama itu gk beres2?",tarik saldo adirapay gk udh masuk 3 minggu 1 bln gk bisa2 udh email cuman suruh cek kala gk solusi evaluasi ngapain aja tim udh gk beres2,negatif,negatif
Pengguna Google,2024-07-10 14:29:32,"Menyebalkan,, BENAR² NGESELIN Sekian lama nunggu BPKB W yang DULUAN DATANG Tapi MalaH W yang di buat paling AKHIR dapet BPKB nya Dari sendiran belum ada yang lain yang datang Sampai beberapa lama ada orng juga lain jg yang mau ngambil BPKB Kesel nya w yang duluan DATANG Tapi w yg di buat paling AKHIR",sebal ngeselin sekian nunggu bpkb w duluan w dapet bpkb nya sendiran orng jg ngambil bpkb kesel nya w duluan w yg,negatif,negatif
Pengguna Google,2024-07-10 11:51:40,"Adiraku bagus, kembangkan lagi ya",adiraku bagus kembang ya,positif,positif
Pengguna Google,2024-07-10 06:48:27,Mantap,mantap,positif,positif
Pengguna Google,2024-07-10 06:33:30,Sangat mudah melakukan transaksi pembelian unit secara cash/kredit.,mudah transaksi beli unit cashkredit,positif,positif
Pengguna Google,2024-07-09 23:53:19,Good aplikasi,good aplikasi,positif,positif
Pengguna Google,2024-07-09 15:26:48,Bagus banget,bagus banget,positif,positif
Pengguna Google,2024-07-09 11:37:33,Aplikasi LEMOT sudah bayar di kasir status di aplikasi nya belum & masih ada tunggakan,aplikasi lot bayar kasir status aplikasi nya tunggak,negatif,negatif
Pengguna Google,2024-07-09 09:58:29,"Padahal udah pengkinian data , tapi susah masuk adehhh",udah kini data susah masuk adehhh,negatif,negatif
Pengguna Google,2024-07-09 07:51:26,"Aplikasi nya, makin kesini maki kesono...gak jelas... busuk !!",aplikasi nya kesini maki kesonogak busuk,negatif,negatif
